fsq_id,poi_name,poi_category_id,poi_rating,poi_review_count,poi_latitude,poi_longitude,poi_address,postal_code,station_id,distance_from_station,station_name
4b78e2e8f964a52086e52ee3,Snooty Fox,13065,,,43.261816,-79.905256,1011 King St W,L8S 1L3,133e6840636162eef8f7c0e877071607,657,Sterling at Whitton
5bca375ec9a517002c66d77a,The Arch Noodle House,13065,,,43.257196,-79.917964,1309 Main St W,L8S 1C5,133e6840636162eef8f7c0e877071607,671,Sterling at Whitton
4c2566e25c5ca593f46e44fe,Gino's Pizza,13065,,,43.257292,-79.918166,1309 Main St W (at Broadway Ave),L8S 1C5,133e6840636162eef8f7c0e877071607,672,Sterling at Whitton
fb993427cd63dfbb181626ca,Pizzaiolo,13065,,,43.26183,-79.905073,1009 King St W,L8S 1L3,133e6840636162eef8f7c0e877071607,672,Sterling at Whitton
5a8ef9728c812a571e51c034,Quik Chik,13065,,,43.257477,-79.918661,1331 Main St W,L8S 1C6,133e6840636162eef8f7c0e877071607,679,Sterling at Whitton
4b9c1158f964a520c64636e3,Cedar Falafel Donair,13065,,,43.257567,-79.918955,1335 Main St W,L8S 1C6,133e6840636162eef8f7c0e877071607,687,Sterling at Whitton
4daa2bd793a04642f07a1c2b,Dragon Court Restaurant,13065,,,43.262594,-79.9046,988 King St W,L8S 1L1,133e6840636162eef8f7c0e877071607,710,Sterling at Whitton
4d71926ff4e26a31db6627aa,Needa Pita,13065,,,43.262837,-79.922403,1280 Main St E,L8K 1A9,133e6840636162eef8f7c0e877071607,734,Sterling at Whitton
4d59b50156f2b60cfbf77b2f,Cedars,13065,,,43.257366,-79.920822,1355 Main St E,L8K 1B6,133e6840636162eef8f7c0e877071607,809,Sterling at Whitton
5dcda42672d7ba00083dd2c5,Pete & Kay,13065,,,43.263076,-79.90343,946 King St W,L8S 1K8,133e6840636162eef8f7c0e877071607,809,Sterling at Whitton
4b6c8164f964a520623f2ce3,Popeye Chicken & Seafood Main,13065,,,43.259175,-79.903231,918 Main St W,L8S 1A6,133e6840636162eef8f7c0e877071607,887,Sterling at Whitton
4e8b5317dab4414a6b59447e,Westdale Delicatessen,13065,,,43.262952,-79.901415,893 King St W (Bond),L8S 1K5,133e6840636162eef8f7c0e877071607,970,Sterling at Whitton
4d7bdad5e04d6ea85865f0d5,McMaster Museum of Art,10027,,,43.262663,-79.918153,1280 Main St E,L8K 1A9,133e6840636162eef8f7c0e877071607,390,Sterling at Whitton
5a63671797cf5a4b8c7829b5,Donut Monster,13065,,,43.253231,-79.886782,246 Locke St S,L8P 4B9,136db3855339c99b874db87c997d2f46,82,Locke at Herkimer
4e4d0cfcd164e69742d2c95a,Cake and Loaf Bakery,13065,,,43.251924,-79.892124,321 Dundurn St S (Dundurn Street South),L8P 2M5,136db3855339c99b874db87c997d2f46,452,Locke at Herkimer
4b749211f964a520cce42de3,West Town Bar & Grill,13065,,,43.254502,-79.886256,214 Locke St S,L8P 4B4,136db3855339c99b874db87c997d2f46,226,Locke at Herkimer
534c6197498e2a0a588f0226,Aberdeen Tavern,13065,,,43.251479,-79.893532,432 Aberdeen Ave (Dundurn Street),L8P 2S2,136db3855339c99b874db87c997d2f46,573,Locke at Herkimer
57530d76498e98ca0bbe7738,The Burnt Tongue,13065,,,43.255663,-79.88571,182 Locke St S (Pine St.),L8P 4B3,136db3855339c99b874db87c997d2f46,358,Locke at Herkimer
522c798311d2d05dcc962383,Democracy,13065,,,43.254737,-79.88611,202 Locke St S (Tuckett St.),L8P 4B4,136db3855339c99b874db87c997d2f46,251,Locke at Herkimer
4c44e6b6f0bdd13a5944cacc,Tim Hortons,13065,,,43.26054,-79.889922,50 Dundurn St S (at Main St W),L8P 4W3,136db3855339c99b874db87c997d2f46,927,Locke at Herkimer
4df7c837fa76bd19925b878b,Smoke's Poutinerie,13065,,,43.258502,-79.878634,112 George St (at Queen St. S.),L8P 1E2,136db3855339c99b874db87c997d2f46,926,Locke at Herkimer
57d9deeb498ef546464d9abc,AMO Gelato Caffe,13065,,,43.255633,-79.885381,171 Locke St N,L8R 3B1,136db3855339c99b874db87c997d2f46,361,Locke at Herkimer
4fb276aee4b0abe396da2d93,Tim Hortons,13065,,,43.259326,-79.887537,443 Main St W,L8P 1K5,136db3855339c99b874db87c997d2f46,762,Locke at Herkimer
4eef6e00b634f754457dab1a,Wimpy's Diner,13065,,,43.258976,-79.886272,405 Main St W,L8P 1K5,136db3855339c99b874db87c997d2f46,720,Locke at Herkimer
5eed40f0787faf0008453053,Souvlocke Greek Taverna,13065,,,43.253055,-79.886891,254 Locke St S,L8P 4B9,136db3855339c99b874db87c997d2f46,66,Locke at Herkimer
4b6a4bfaf964a52031d12be3,Queen's Pizza & Wings,13065,,,43.253876,-79.881327,178 Queen St S (at Duke St.),L8P 3S7,136db3855339c99b874db87c997d2f46,452,Locke at Herkimer
5af5e1977e4b4e003000a124,CIMA Enoteca,13065,,,43.255083,-79.885983,190 Locke St S,L8P 4B4,136db3855339c99b874db87c997d2f46,291,Locke at Herkimer
5d046103c0af57002c824f1c,Rugantino,13065,,,43.255604,-79.885747,178 Locke St S,L8P 4B3,136db3855339c99b874db87c997d2f46,351,Locke at Herkimer
4cf972c534c1a09345163a0e,Shirin's Fine Foods,13065,,,43.256558,-79.884981,139 Locke St S,,136db3855339c99b874db87c997d2f46,469,Locke at Herkimer
4b5bd592f964a520e61829e3,Lazy Flamingo,13065,,,43.258432,-79.87737,19 Hess St S (at George St),L8P 3M7,136db3855339c99b874db87c997d2f46,995,Locke at Herkimer
559a95b2498e20cc6dfecb89,Dundurn Market,13065,,,43.251301,-79.892945,346 Dundurn St S (Aberdeen Avenue),L8P 4L6,136db3855339c99b874db87c997d2f46,531,Locke at Herkimer
5e43499daa667b0008acb2be,Tomah,13065,,,43.255448,-79.880527,132 Queen St S,L8P 3S2,136db3855339c99b874db87c997d2f46,589,Locke at Herkimer
4daf1b751e7207bbeb1ed107,Ray's Place the Boat House,13065,,,43.257655,-79.889618,161 Dundurn St S,L8P 4K4,136db3855339c99b874db87c997d2f46,623,Locke at Herkimer
51ba738f7dd2b8c55fbf7611,Ora Italian Kitchen + Bar,13065,,,43.258514,-79.877755,18 Hess St S (King Street and Hess Street),L8P 3M8,136db3855339c99b874db87c997d2f46,978,Locke at Herkimer
4af72afaf964a520b40622e3,McDonald's,13065,,,43.26026,-79.889921,50 Dundurn St S (at Main St W),L8P 4W3,136db3855339c99b874db87c997d2f46,906,Locke at Herkimer
596c5259e5ff41e8366ca8ec,Portable Feast Cafe,13065,,,43.258028,-79.879713,54 Queen St S,L8P 3R5,136db3855339c99b874db87c997d2f46,828,Locke at Herkimer
4b4c0ed0f964a520bead26e3,Doors Pub & Pizzeria,13065,,,43.257353,-79.8783,56 Hess St S (at Main St),L8P 3N3,136db3855339c99b874db87c997d2f46,860,Locke at Herkimer
598238f54c954c7964d3eae6,Moodys,13065,,,43.258164,-79.878669,107 George St,L8P 1E3,136db3855339c99b874db87c997d2f46,898,Locke at Herkimer
4ba1941df964a520c8c137e3,Smooth Herman's Bar & Grill,13065,,,43.258223,-79.878633,109 George St (Hess st),L8P 1E3,136db3855339c99b874db87c997d2f46,904,Locke at Herkimer
510dadfbe4b0ec5cc84782a7,Konoba,13065,,,43.257934,-79.878027,34 Hess St S (George Street),L8P 3N1,136db3855339c99b874db87c997d2f46,918,Locke at Herkimer
571bf243498ee4b1fea78990,Lou Dawg's Southern Bbq,13065,,,43.258599,-79.878836,116 George St (Queen St.),L8P 1E2,136db3855339c99b874db87c997d2f46,923,Locke at Herkimer
21a5ecd5bf004b6ad3e08a2e,Ten Decades,13065,,,43.258051,-79.877955,32 Hess St S,L8P 3N1,136db3855339c99b874db87c997d2f46,931,Locke at Herkimer
5e39d26489250b0008b90079,Hotopia,13065,,,43.260908,-79.882983,468 King St W,L8P 1B7,136db3855339c99b874db87c997d2f46,978,Locke at Herkimer
0d4da555da574fd56a6c5729,Sizzle Steak House & Lounge,13065,,,43.258263,-79.877388,25 Hess St S,L8P 3M7,136db3855339c99b874db87c997d2f46,982,Locke at Herkimer
21f1570f17664fd780833d96,Enercare Connections Inc,13065,,,43.251518,-79.875643,85 Robinson St,L8P 0B9,136db3855339c99b874db87c997d2f46,892,Locke at Herkimer
282cec75707f407c67a01a7b,Koi,13065,,,43.258204,-79.877424,27 Hess St S,L8P 3M7,136db3855339c99b874db87c997d2f46,975,Locke at Herkimer
d71d26c952934338e4deb91e,SpotLight Fridays,13065,,,43.258514,-79.877755,18 Hess St S,L8P 3M8,136db3855339c99b874db87c997d2f46,978,Locke at Herkimer
5036724be4b001c520354587,Cafe Oranje,13065,,,43.253614,-79.860049,312 King St E (Wellington St),L8N 1C2,13e403b7b912d5c16f24a962a0dbf8f5,207,Ferguson at King William
55de230f498eecf46f6652a2,The Mule,13065,,,43.257258,-79.867202,41 King William St (Hughson),L8R 1A2,13e403b7b912d5c16f24a962a0dbf8f5,520,Ferguson at King William
4c48df8e20ab1b8dc18b0116,Ajio Sushi,13065,,,43.255299,-79.864321,161 King St E (Mary St),L8N 1B1,13e403b7b912d5c16f24a962a0dbf8f5,233,Ferguson at King William
563694c3498e6c1e180a2b03,Hambrgr,13065,,,43.257213,-79.867056,49 King William St,L8R 1A2,13e403b7b912d5c16f24a962a0dbf8f5,507,Ferguson at King William
54cbb92b498ec28817437edb,Saint James Espresso Bar & Eatery,13065,,,43.260862,-79.866884,170 James St N (Cannon),L8R 2L1,13e403b7b912d5c16f24a962a0dbf8f5,769,Ferguson at King William
4b84e32bf964a520a74631e3,Jet Cafe,13065,,,43.254789,-79.863678,184 King St E,L8N 1B4,13e403b7b912d5c16f24a962a0dbf8f5,186,Ferguson at King William
4db842ed6e81c67f61c9c4e7,Lulu's Shawarma,13065,,,43.256946,-79.866176,32 John St N (at King William St.),L8R 1H3,13e403b7b912d5c16f24a962a0dbf8f5,430,Ferguson at King William
4b5e5923f964a520b78a29e3,The Ship,13065,,,43.252066,-79.869987,23 Augusta St (Hughson St.),L8N 1P6,13e403b7b912d5c16f24a962a0dbf8f5,776,Ferguson at King William
4fe7448be4b0faa0b99ed2c7,The Green Smoothie Bar,13065,,,43.262531,-79.866285,236 James St N,L8R 2L3,13e403b7b912d5c16f24a962a0dbf8f5,906,Ferguson at King William
4b01f834f964a520e64622e3,The Pheasant Plucker,13065,,,43.25192,-79.870426,20 Augusta St (James St.),L8N 1P7,13e403b7b912d5c16f24a962a0dbf8f5,796,Ferguson at King William
520e97ce498e3ee7817abaf4,Charred,13065,,,43.262759,-79.866231,244 James St N (btwn Robert St & Colbourne St),L8R 2L3,13e403b7b912d5c16f24a962a0dbf8f5,927,Ferguson at King William
52645a8911d2267fa5df22b1,The Works Gourmet Burger Bistro - Downtown Hamilton - Jackson Square,13065,,,43.257206,-79.869326,2 King St W (James Street North),L8P 1A1,13e403b7b912d5c16f24a962a0dbf8f5,664,Ferguson at King William
4bad5ac6f964a52073493be3,Ben Thanh,13065,,,43.259718,-79.867943,113 James St N (James Street North And Vine Street),L8R 2K6,13e403b7b912d5c16f24a962a0dbf8f5,728,Ferguson at King William
57a9298c498e50ae5d176f70,Born and Raised,13065,,,43.262472,-79.866322,224 James St N,L8R 2L3,13e403b7b912d5c16f24a962a0dbf8f5,901,Ferguson at King William
551860b6498e870a8f8cc217,Saltlick Smokehouse,13065,,,43.263456,-79.865886,282 James St N (Barton Street),L8R 2L3,13e403b7b912d5c16f24a962a0dbf8f5,987,Ferguson at King William
4b7626d2f964a52047402ee3,The Brain,13065,,,43.261915,-79.867016,199 James St N,L8R 2L2,13e403b7b912d5c16f24a962a0dbf8f5,861,Ferguson at King William
4bb3cda9715eef3bb4de86bb,Pho Dau Bo Restaurant,13065,,,43.260818,-79.866738,15 Cannon St E,L8L 1Z6,13e403b7b912d5c16f24a962a0dbf8f5,759,Ferguson at King William
4f9828f2e4b0b95b78ff15ed,Radius,13065,,,43.25234,-79.870775,151 James St S (at Augusta St),L8P 2Z5,13e403b7b912d5c16f24a962a0dbf8f5,826,Ferguson at King William
52b5ff54498ee0924e6ce866,John Street Diner,13065,,,43.256711,-79.866321,29 John St N (King William),L8R 1H1,13e403b7b912d5c16f24a962a0dbf8f5,429,Ferguson at King William
4bafbe2bf964a520021d3ce3,Atlantic Submarines,13065,,,43.250576,-79.868993,212 John St S (Young Street),L8N 2C8,13e403b7b912d5c16f24a962a0dbf8f5,796,Ferguson at King William
4be882f8947820a157feb4db,Tim Hortons,13065,,,43.253825,-79.868198,80 John St S (at Jackson St E),L8N 2C1,13e403b7b912d5c16f24a962a0dbf8f5,567,Ferguson at King William
5d3a1d45738217000833e31f,Cherry Birch General,13065,,,43.254756,-79.862653,219 King St E,L8N 1B6,13e403b7b912d5c16f24a962a0dbf8f5,108,Ferguson at King William
59dd5007db2aeb3d95939d31,The Fizz Sodas + Sandwiches,13065,,,43.254756,-79.862653,217 King St E,L8N 1B6,13e403b7b912d5c16f24a962a0dbf8f5,108,Ferguson at King William
5c1d6b9accad6b002c08ddc6,Noodle and Dumpling,13065,,,43.254469,-79.862743,220 King St E (Walnut Street North),L8N 1B5,13e403b7b912d5c16f24a962a0dbf8f5,131,Ferguson at King William
5cfe6acc51950e002c0872dd,Shingyu Steak,13065,,,43.255172,-79.863789,173 King St E (Mary St. and King St. E),L8N 1B3,13e403b7b912d5c16f24a962a0dbf8f5,189,Ferguson at King William
4f875726e4b03a0f238965e4,Sana Grill,13065,,,43.255299,-79.864321,163 King St E (Mary St and King St E),L8N 1B1,13e403b7b912d5c16f24a962a0dbf8f5,233,Ferguson at King William
5ac5d5ee492814601aa06642,Teafun,13065,,,43.255484,-79.864816,139 King St E,L8N 1B1,13e403b7b912d5c16f24a962a0dbf8f5,275,Ferguson at King William
4e8fa440cc2127f5da3d7bb0,Mike's Submarines,13065,,,43.256027,-79.857767,90 Wellington St N (Wilson St),L8R 1N1,13e403b7b912d5c16f24a962a0dbf8f5,312,Ferguson at King William
57522537498e3c8d06ff8191,Toast Wine Bar,13065,,,43.256159,-79.866228,12 John St N,L8R 1G9,13e403b7b912d5c16f24a962a0dbf8f5,402,Ferguson at King William
4dffeec1d4c080823b63c2af,Internet Cafe,13065,,,43.256563,-79.866065,26 John St N,L8R 1G9,13e403b7b912d5c16f24a962a0dbf8f5,404,Ferguson at King William
604c2a0123f2784fdd06834f,Sankofa Dining,13065,,,43.253466,-79.866329,92 Jackson St E,L8N 1L2,13e403b7b912d5c16f24a962a0dbf8f5,438,Ferguson at King William
58d3f264ccce31265d53f4a2,Hammer Town Subs,13065,,,43.254079,-79.867082,65 John St S,L8N 2B9,13e403b7b912d5c16f24a962a0dbf8f5,472,Ferguson at King William
4e7b788ba8096e181d4813b8,Liquid Kitty,13065,,,43.253962,-79.867155,69 John St S (Jackson st),L8N 2B9,13e403b7b912d5c16f24a962a0dbf8f5,481,Ferguson at King William
4d8be55b2146721ed4a3f753,Mahal Restaurant,13065,,,43.256027,-79.868663,22 King St E,L8N 1A3,13e403b7b912d5c16f24a962a0dbf8f5,591,Ferguson at King William
5c29303b8c812a002c452079,Popeye's Louisiana Kitchen,13065,,,43.256769,-79.868464,11 King St E,L8N 1A1,13e403b7b912d5c16f24a962a0dbf8f5,595,Ferguson at King William
4f0734a04fc65447b14d023c,National Pizza and Wings,13065,,,43.256769,-79.868464,3 King St E,L8N 1A1,13e403b7b912d5c16f24a962a0dbf8f5,595,Ferguson at King William
5d09774d7b0b520023ff166e,Earth to Table: Bread Bar James,13065,,,43.257056,-79.868374,14 James St N (King St),L8R 2J9,13e403b7b912d5c16f24a962a0dbf8f5,598,Ferguson at King William
4cd57a4576ab721e6c436d6a,Gino's Pizza,13065,,,43.256755,-79.868647,7 King St E (James),L8N 1A1,13e403b7b912d5c16f24a962a0dbf8f5,608,Ferguson at King William
63683d97daeb7f1ee11cf726,Chicken Plus,13065,,,43.25953,-79.866752,1 Wilson St,L8R 1C4,13e403b7b912d5c16f24a962a0dbf8f5,646,Ferguson at King William
4bd0dbe5462cb7139246d907,Hamilton Club,13065,,,43.255183,-79.869448,6 Main St E (James Street),L8N 1E8,13e403b7b912d5c16f24a962a0dbf8f5,647,Ferguson at King William
4ce56c25b3173704d015aaf6,New York Fries - Lloyd Jackson Square,13065,,,43.257051,-79.869161,2 King St W (in Jackson Square),L8P 1A1,13e403b7b912d5c16f24a962a0dbf8f5,648,Ferguson at King William
59a7742462420b4760b12e3f,Noodle Me,13065,,,43.259457,-79.866971,1 Wilson St,L8R 1C4,13e403b7b912d5c16f24a962a0dbf8f5,652,Ferguson at King William
4bd7689e0b779c74591d05a0,National Pizza,13065,,,43.256501,-79.869763,3 King St E (James St N),L8N 1A1,13e403b7b912d5c16f24a962a0dbf8f5,689,Ferguson at King William
55f06107498ea65e27dc49c4,Aichi Japan,13065,,,43.258442,-79.869257,2 King St W (in Jackson Square),L8P 1A1,13e403b7b912d5c16f24a962a0dbf8f5,727,Ferguson at King William
60fa075c29d73129292316ee,Rapscallion & Co,13065,,,43.261149,-79.866794,178 James St N,L8R 2L1,13e403b7b912d5c16f24a962a0dbf8f5,792,Ferguson at King William
51967e06498efab69759533a,Tabouli,13065,,,43.257246,-79.87026,100 King St W (in Jackson Square),L8P 1A2,13e403b7b912d5c16f24a962a0dbf8f5,804,Ferguson at King William
cd9e652724bd40b2c5660bdc,Spurs Roadhouse,13065,,,43.262054,-79.857951,188 Barton E,,13e403b7b912d5c16f24a962a0dbf8f5,814,Ferguson at King William
5a22db7e6bd36b12fcd68c43,The Nook Cafe Hamilton,13065,,,43.252878,-79.871051,2 Bold St (James St.),L8P 1T2,13e403b7b912d5c16f24a962a0dbf8f5,818,Ferguson at King William
4ca0d84946978cfa6e2eb77f,Wally Parr Sausage,13065,,,43.257044,-79.869253,2 King St W (in Jackson Square),L8P 1A1,13e403b7b912d5c16f24a962a0dbf8f5,819,Ferguson at King William
564e0c55498e28312edd0074,Pokeh,13065,,,43.258924,-79.870266,55 York Blvd,L8R 3K1,13e403b7b912d5c16f24a962a0dbf8f5,826,Ferguson at King William
4b54ef65f964a52006d427e3,Art Gallery of Hamilton,10027,,,43.257458,-79.87215,123 King St W (King St. and Bay St.),L8P 4S8,13e403b7b912d5c16f24a962a0dbf8f5,920,Ferguson at King William
4d93318162ad5481a9ec7b4b,Whitehern Historic House and Garden,10027,,,43.254593,-79.87211,41 Jackson St W,L8P 1L3,13e403b7b912d5c16f24a962a0dbf8f5,856,Ferguson at King William
8554cc3b1f4447a9bde48b5e,Halton Region Museum,10027,,,43.2552,-79.869961,RR 3 Stn Main Milton ON,L9T 2X7,13e403b7b912d5c16f24a962a0dbf8f5,689,Ferguson at King William
53f2c836498e8f4f5b9ea6c4,Ruthven Park National Historic Site,10027,,,43.262312,-79.864765,243 Haldimand Hwy Cayuga ON,N0A 1E0,13e403b7b912d5c16f24a962a0dbf8f5,836,Ferguson at King William
34f9a6d1e4fa4bf4d8d4a8d4,Royal Hamilton Light Infantry Heritage Museum,10027,,,43.261891,-79.866595,200 James St N,L8R 2L1,13e403b7b912d5c16f24a962a0dbf8f5,854,Ferguson at King William
4f7317f8e4b0782142bd2948,Canadian Football Hall of Fame,10027,,,43.255134,-79.872268,58 Jackson St W,L8P 1L4,13e403b7b912d5c16f24a962a0dbf8f5,876,Ferguson at King William
e42bfe831fdb48f2b3b9bcd4,Hamilton Market,10027,,,43.259138,-79.870395,55 York Blvd,L8R 3K1,13e403b7b912d5c16f24a962a0dbf8f5,847,Ferguson at King William
4bf564b58a76b71332118d5a,TJ King Karaoke,10001,,,43.254514,-79.86289,214 King St E (by Walnut St N),L8N 1B5,13e403b7b912d5c16f24a962a0dbf8f5,138,Ferguson at King William
4c595eb067ac0f474df7034c,Rankin's Bar & Grill,13065,,,43.240773,-79.812412,1342 Main St E,L8K 1B5,145aa1607bfce9304cd6f03706244565,763,King at Graham
4d225d8ad7b0b1f728bc249f,Buddys Roadhouse,13065,,,43.240965,-79.822316,1360 King St E,L8M 1H5,145aa1607bfce9304cd6f03706244565,757,King at Graham
60c92cfaf487021847a73617,Wagon Grill,13065,,,43.235349,-79.817526,188 Graham Ave S (King St),L8K 2M4,145aa1607bfce9304cd6f03706244565,34,King at Graham
4d8ba6940c4e41bd15fa667f,Pizza Pizza,13065,,,43.241636,-79.815013,1281 Main St E,L8K 1B1,145aa1607bfce9304cd6f03706244565,761,King at Graham
4ba42910f964a520bc8738e3,End Zone Bar and Grill,13065,,,43.230836,-79.807083,1900 King St E (King and Rosedale),L8K 1W1,145aa1607bfce9304cd6f03706244565,975,King at Graham
b8a0edcd7d9c4551a60f0931,The End Zone Bar & Grill,13065,,,43.241479,-79.814152,1305 Main St E,L8K 1B3,145aa1607bfce9304cd6f03706244565,767,King at Graham
60528026f7bc6a196fad47dd,A-1 Poutine & Wings,13065,,,43.241733,-79.815215,1279 Main St E (Graham Ave N),L8K 1B1,145aa1607bfce9304cd6f03706244565,767,King at Graham
6029d561665dc96b54ec3473,Pagoda Downtown Restaurant,13065,,,43.241921,-79.816405,1247 Main St E,L8K 1A8,145aa1607bfce9304cd6f03706244565,769,King at Graham
34d7109889944d26127a03a0,Express Pizza,13065,,,43.241029,-79.811991,1357 Main St E,L8K 1B6,145aa1607bfce9304cd6f03706244565,806,King at Graham
57979387498eada7cf48d307,Vimex Corner,13065,,,43.240347,-79.810672,1384 Main St E,L8K 1C1,145aa1607bfce9304cd6f03706244565,815,King at Graham
4b7f7489f964a5207e2f30e3,Eat a Pita,13065,,,43.240199,-79.810415,15 Tuxedo Ave S,L8K 2R7,145aa1607bfce9304cd6f03706244565,818,King at Graham
5ca02f17dd12f8002c3cfcb1,Cafe Baffico,13065,,,43.241752,-79.822263,1375 King St E,L8M 1H6,145aa1607bfce9304cd6f03706244565,832,King at Graham
4dcc5948d22de57e54148ca9,Original Pizza,13065,,,43.24042,-79.810452,1388 Main St E,L8K 1C1,145aa1607bfce9304cd6f03706244565,833,King at Graham
4cc8ec6bf1cd95213b009c0f,Gladstone Tavern,13065,,,43.240699,-79.810453,1385 Main St E (Kenilworth),L8K 1B9,145aa1607bfce9304cd6f03706244565,856,King at Graham
5aa5c1e5a9e40267b354ada3,Caro Restaurant & Bar,13065,,,43.242691,-79.819501,4 Ottawa St N (Main St E),L8H 3Y7,145aa1607bfce9304cd6f03706244565,861,King at Graham
4d8d0c785091a1cdc6e76e01,South Pacific Chinese Restaurant,13065,,,43.240255,-79.809683,181410 Main St E,L8K 1C3,145aa1607bfce9304cd6f03706244565,865,King at Graham
4fc95be6e4b0be33aa56ebaa,BBQ Pizza,13065,,,43.242749,-79.819464,2 Ottawa St N,L8H 3Y7,145aa1607bfce9304cd6f03706244565,867,King at Graham
577d35ee498ec0fb574ff1b7,Domino's Pizza,13065,,,43.23978,-79.808584,1440 Main St E,L8K 6M3,145aa1607bfce9304cd6f03706244565,902,King at Graham
4f8da6fae4b02aede09358bd,A1 BBQ,13065,,,43.240325,-79.808768,1435 Main St E,L8K 1C4,145aa1607bfce9304cd6f03706244565,927,King at Graham
58ea870ce110957407cc0451,Ward IV Coffee Bar,13065,,,43.240287,-79.80853,1441 Main St E,L8K 1C4,145aa1607bfce9304cd6f03706244565,939,King at Graham
50dcd165e4b02de15e3f7df8,Pizza Italia,13065,,,43.240243,-79.808383,1443 Main St E,L8K 1C4,145aa1607bfce9304cd6f03706244565,946,King at Graham
5ce32341610f04002c3ab82a,Royal Spice,13065,,,43.240243,-79.808383,1443 Main St E,L8K 1C4,145aa1607bfce9304cd6f03706244565,946,King at Graham
4c72e820d944224bcbf90d29,Sana Grill,13065,,,43.230982,-79.806644,1900 King St E (rosedale),L8K 1W1,145aa1607bfce9304cd6f03706244565,999,King at Graham
58d012d3e309e12fbdf29ac6,Kings Landing Bar & Grill,13065,,,43.230923,-79.806681,1900 King St E,L8K 1W1,145aa1607bfce9304cd6f03706244565,999,King at Graham
848f45573504471cce5265ac,Tim Hortons,13065,,,43.241291,-79.81514,1280 Main St E,L8K 1A9,145aa1607bfce9304cd6f03706244565,722,King at Graham
55ddfa52498e81b02f5d2aae,The Hamilton Toy Museum,10027,,,43.24221,-79.81701,1231 Main St E,L8K 1A5,145aa1607bfce9304cd6f03706244565,796,King at Graham
55de230f498eecf46f6652a2,The Mule,13065,,,43.257258,-79.867202,41 King William St (Hughson),L8R 1A2,14c32cb0c4d26dae668d1d678a26faea,960,George Street
563694c3498e6c1e180a2b03,Hambrgr,13065,,,43.257213,-79.867056,49 King William St,L8R 1A2,14c32cb0c4d26dae668d1d678a26faea,973,George Street
57530d76498e98ca0bbe7738,The Burnt Tongue,13065,,,43.255663,-79.88571,182 Locke St S (Pine St.),L8P 4B3,14c32cb0c4d26dae668d1d678a26faea,632,George Street
4dbf7017a86e2f4250abc6b1,Vida la Pita,13065,,,43.258317,-79.875959,217 King St W (Caroline),L8P 1A7,14c32cb0c4d26dae668d1d678a26faea,243,George Street
4b749211f964a520cce42de3,West Town Bar & Grill,13065,,,43.254502,-79.886256,214 Locke St S,L8P 4B4,14c32cb0c4d26dae668d1d678a26faea,733,George Street
5a63671797cf5a4b8c7829b5,Donut Monster,13065,,,43.253231,-79.886782,246 Locke St S,L8P 4B9,14c32cb0c4d26dae668d1d678a26faea,863,George Street
52645a8911d2267fa5df22b1,The Works Gourmet Burger Bistro - Downtown Hamilton - Jackson Square,13065,,,43.257206,-79.869326,2 King St W (James Street North),L8P 1A1,14c32cb0c4d26dae668d1d678a26faea,806,George Street
4bad5ac6f964a52073493be3,Ben Thanh,13065,,,43.259718,-79.867943,113 James St N (James Street North And Vine Street),L8R 2K6,14c32cb0c4d26dae668d1d678a26faea,900,George Street
4f9828f2e4b0b95b78ff15ed,Radius,13065,,,43.25234,-79.870775,151 James St S (at Augusta St),L8P 2Z5,14c32cb0c4d26dae668d1d678a26faea,956,George Street
4c44e6b6f0bdd13a5944cacc,Tim Hortons,13065,,,43.26054,-79.889922,50 Dundurn St S (at Main St W),L8P 4W3,14c32cb0c4d26dae668d1d678a26faea,913,George Street
522c798311d2d05dcc962383,Democracy,13065,,,43.254737,-79.88611,202 Locke St S (Tuckett St.),L8P 4B4,14c32cb0c4d26dae668d1d678a26faea,715,George Street
4c03f6c00d0e0f47d345039a,Tim Hortons,13065,,,43.262183,-79.872255,133 Bay St N (Bay),L8R 2P5,14c32cb0c4d26dae668d1d678a26faea,678,George Street
4bf8283d8d30d13aa13e0018,Tim Hortons,13065,,,43.258606,-79.876565,239 King St W (Caroline Street West),L8P 1A7,14c32cb0c4d26dae668d1d678a26faea,190,George Street
57d9deeb498ef546464d9abc,AMO Gelato Caffe,13065,,,43.255633,-79.885381,171 Locke St N,L8R 3B1,14c32cb0c4d26dae668d1d678a26faea,611,George Street
4fb276aee4b0abe396da2d93,Tim Hortons,13065,,,43.259326,-79.887537,443 Main St W,L8P 1K5,14c32cb0c4d26dae668d1d678a26faea,700,George Street
4fe53cd6e4b0117428807583,A&W Restaurant,13065,,,43.25855,-79.875118,194 King St W,L8P 1A5,14c32cb0c4d26dae668d1d678a26faea,310,George Street
571bf243498ee4b1fea78990,Lou Dawg's Southern Bbq,13065,,,43.258599,-79.878836,116 George St (Queen St.),L8P 1E2,14c32cb0c4d26dae668d1d678a26faea,13,George Street
21a5ecd5bf004b6ad3e08a2e,Ten Decades,13065,,,43.258051,-79.877955,32 Hess St S,L8P 3N1,14c32cb0c4d26dae668d1d678a26faea,95,George Street
4b4c0ed0f964a520bead26e3,Doors Pub & Pizzeria,13065,,,43.257353,-79.8783,56 Hess St S (at Main St),L8P 3N3,14c32cb0c4d26dae668d1d678a26faea,139,George Street
