fsq_id,poi_name,poi_rating,poi_review_count,poi_latitude,poi_longitude,poi_address,postal_code,yelp_id,poi_id,poi_category
4b9e2a28f964a520a6ce36e3,Tim Hortons,,,43.244302,-79.807952,136 Kenilworth Ave N (Kenilworth Ave and Cannon St),L8H 4R8,,LS2211,restaurants
4dbd4fd5107ff2aa48bfc7db,Tim Hortons,,,43.257379,-79.922818,1445 Main St W (McMaster University),L8S 1C8,,AG8025,restaurants
4d33470ec75a6ea8a1ab15ae,Tim Hortons,,,43.261765,-79.857345,200 Barton St E (Wellington),L8L 2W8,,UB8993,restaurants
4bf8283d8d30d13aa13e0018,Tim Hortons,,,43.258606,-79.876565,239 King St W (Caroline Street West),L8P 1A7,,EL3439,restaurants
4b4f7abaf964a520430827e3,Tim Hortons,,,43.265884,-79.94945,38 York Rd (York St & Cootes Drive) Dundas ON,L9H 1L4,,WG2078,restaurants
4bebde14415e20a142c1e6bb,Tim Hortons,,,43.26481,-79.832262,418 Sherman Ave N (Sherman st),L8L 6P1,,ZB3891,restaurants
4fb276aee4b0abe396da2d93,Tim Hortons,,,43.259326,-79.887537,443 Main St W,L8P 1K5,,QE0390,restaurants
4ba4ed8ff964a52037c438e3,Tim Hortons,,,43.242055,-79.855454,473 Concession St (at E 19 St.),L9A 1C1,,FJ3578,restaurants
4c44e6b6f0bdd13a5944cacc,Tim Hortons,,,43.26054,-79.889922,50 Dundurn St S (at Main St W),L8P 4W3,,TN0831,restaurants
4cb353ef0cdc721eba89224f,Tim Hortons,,,43.250761,-79.849878,503 Main St E (Wentworth St S),L8N 1K8,,WY0249,restaurants
4ba6c1a0f964a520ad6d39e3,Tim Hortons,,,43.255384,-79.844306,505 Cannon St E (Sanford Ave N),L8L 2E6,,QQ2274,restaurants
4f42aa55e4b0f4d09dddec15,Tim Hortons,,,43.262364,-79.88731,620 King St W (Dundurn St),L8P 1C2,,EJ4803,restaurants
4bc25e6ab492d13a0e7ba760,Tim Hortons,,,43.252327,-79.830949,64 Melrose Ave N (Cannon St E),L8L 0C3,,VN6168,restaurants
4bf728165ec320a1b28d86d3,Tim Hortons,,,43.24461,-79.819267,65 Ottawa St N (Dunsmure Rd.),L8H 3Y9,,QU2352,restaurants
4c23507dfbe5c9b6d02f9b21,Tim Hortons,,,43.255221,-79.829674,799 Barton St E (Lottridge),L8L 3B2,,OE0904,restaurants
4be882f8947820a157feb4db,Tim Hortons,,,43.253825,-79.868198,80 John St S (at Jackson St E),L8N 2C1,,BL5027,restaurants
4ff856a9e4b0d48ad339cf24,Tim Hortons,,,43.245768,-79.834063,888 Main St E (Melrose Ave),L8M 1M3,,ED6988,restaurants
4c9c9be29975a143da7133cf,Tim Hortons,,,43.262588,-79.952272,94 Main St (Governors) Dundas ON,L9H 2R1,,QV6717,restaurants
4c9e23a57c096dcb9fedd1d1,Tim Hortons,,,43.262686,-79.90341,951 King St W (at S Oval),L8S 1K9,,DE3641,restaurants
4d9d1dc37865a093ef80e17a,Tim Hortons,,,43.252714,-79.822252,954 Barton St E,L8L 3C5,,ZH4798,restaurants
b7b5919993fc465e5dd19bdf,Tim Hortons,,,43.240903,-79.884924,St Joseph's Hospital - West 5th,L9C 0E3,,MR9207,restaurants
57522537498e3c8d06ff8191,Toast Wine Bar,,,43.256159,-79.866228,12 John St N,L8R 1G9,,XX6631,restaurants
5e43499daa667b0008acb2be,Tomah,,,43.255448,-79.880527,132 Queen St S,L8P 3S2,,UT8146,restaurants
4c30f19566e40f471f4cc48b,Tony's Submarines,,,43.248721,-79.842951,675 Main St E,L8M 1K1,,IT9286,restaurants
17a19aa95ddd4e502be67109,Trocadero Restaurant,,,43.258551,-79.843124,525 Barton St E,L8L 2Y9,,BQ3384,restaurants
508a132be4b0953c3fd23d84,Tropicanadian,,,43.258869,-79.876053,228 King St W,L8P 1A9,,NR9711,restaurants
4c4312823735be9a2add1aa4,Two Cougars & a Cafe,,,43.267279,-79.837269,601 Burlington St E,L8L 4J5,,FW6503,restaurants
4c5c731a6147be9adf4e8f09,Valentino's Restaurant,,,43.26287,-79.89885,824 King St W (at Paradise Rd N),L8S 1K3,,IX7044,restaurants
4e4d5b0118388d49817469f3,Vavo John's Bar,,,43.260077,-79.850198,362 Barton St E,L8L 2X9,,SQ2531,restaurants
5ca539a2c530930039a6c14d,Vibez Caribbean and Southern Food,,,43.251365,-79.835469,971 King St E,L8M 1C3,,VF8529,restaurants
72f12590b3a94d12b888f77c,Victoria's Restaurant,,,43.260952,-79.883129,470 King St W,L8P 1B7,,CG6313,restaurants
4dbf7017a86e2f4250abc6b1,Vida la Pita,,,43.258317,-79.875959,217 King St W (Caroline),L8P 1A7,,GA7602,restaurants
57979387498eada7cf48d307,Vimex Corner,,,43.240347,-79.810672,1384 Main St E,L8K 1C1,,KU0591,restaurants
5597fb19498e9e8ce880ec2d,Vintage Coffee Roasters,,,43.251372,-79.835377,977 King St E (Barnesdale),L8M 1C3,,FN4237,restaurants
60c92cfaf487021847a73617,Wagon Grill,,,43.235349,-79.817526,188 Graham Ave S (King St),L8K 2M4,,BV3218,restaurants
4ca0d84946978cfa6e2eb77f,Wally Parr Sausage,,,43.257044,-79.869253,2 King St W (in Jackson Square),L8P 1A1,,AR8621,restaurants
58ea870ce110957407cc0451,Ward IV Coffee Bar,,,43.240287,-79.80853,1441 Main St E,L8K 1C4,,DF6264,restaurants
4bb2421014cfd13a99b114ab,Wass Ethiopian Restaurant,,,43.250254,-79.87172,207 James St N (at Forest Ave.),L8R 2L2,,IU0386,restaurants
4fa518cde4b089a95a0beca3,Wayside Lunch,,,43.255892,-79.804843,476 Beach Rd,L8H 3K7,,GJ3188,restaurants
51ea845b498ea70ac934088a,Webers Hamburgers,,,43.247705,-79.898223,8844 11 Hwy S Orillia ON,L3V 6H3,,CQ3729,restaurants
4bbd019ca0a0c9b6891a1b0f,Wendy's,,,43.257206,-79.929074,1585 Main St W,L8S 1E6,,RD2774,restaurants
61e5dc668ad045c766f21b1c,Wentworth Standard Condominium,,,43.257074,-79.87612,150 Main St W,L8P 1H8,,QZ9798,restaurants
4b567e89f964a520de1228e3,Werx,,,43.259897,-79.86635,121 Hughson St N (at Cannon St E),L8R 1G7,,OP2771,restaurants
53eb9264498ef5787b941ce0,West 25 Cafe & Pizzeria,,,43.255571,-79.870951,25 Main St W (MacNab Street South),L8P 1H1,,AZ5974,restaurants
4e9f2afe61af3499d56121cc,West End Diner,,,43.252802,-79.938544,1811 Main St W,L8S 1H6,,ZH8955,restaurants
4c05f704517d0f475957f515,West End Restaurant,,,43.253115,-79.921535,151 Emerson St,L8S 2Y1,,KK5294,restaurants
4b749211f964a520cce42de3,West Town Bar & Grill,,,43.254502,-79.886256,214 Locke St S,L8P 4B4,,SN9479,restaurants
4e8b5317dab4414a6b59447e,Westdale Delicatessen,,,43.262952,-79.901415,893 King St W (Bond),L8S 1K5,,QT5272,restaurants
506e2b2ee4b09e71e0c83483,Weston Pizza and Wings,,,43.272083,-79.862103,574 James St N,L8L 1J7,,SL0213,restaurants
4d93318162ad5481a9ec7b4b,Whitehern Historic House and Garden,,,43.254593,-79.87211,41 Jackson St W,L8P 1L3,,EZ4593,museums
4c65d2c0e75ac92859f7f5da,Wild Orchid,,,43.263626,-79.865868,286 James St N,L8R 2L3,,TZ1468,restaurants
7d0d14f730b54b4741fa53a0,"Wild Wing,Centre Mall,Hamilton",,,43.250247,-79.806261,1317 Barton St E,,,BO6280,restaurants
4b5bba3ff964a520991229e3,Williams Coffee Pub,,,43.257365,-79.917947,1309 Main St W,L8S 1C5,,VG6736,restaurants
4dbd527f107ff2aa48bfd46e,Williams Fresh Cafe,,,43.260508,-79.918528,1280 Main St W,L8S 4L8,,HE4809,restaurants
4cc096adaa5776b0366e7544,Williams Fresh Cafe,,,43.276538,-79.860908,47 Discovery Dr (Guise St. E.),L8L 8B4,,PI6179,restaurants
89c8cf75f52e4920bcf78391,Willy Dog McMaster,,,43.263187,-79.918613,1280 Main St W,,,VY0526,restaurants
4eef6e00b634f754457dab1a,Wimpy's Diner,,,43.258976,-79.886272,405 Main St W,L8P 1K5,,AX3161,restaurants
619a769a52dcb37fe998f072,Wingporium,,,43.255851,-79.833118,737 Barton St E (Barnesdale),L8L 3A9,,CL1828,restaurants
4dd7117ec65bee535aa9b20c,Wobbly Scotsman,,,43.236274,-79.841177,309 Crockett St,L8V 1H6,,EJ6601,restaurants
51324c67d63e9257181429f4,Work,,,43.264927,-79.865671,337 James St N (btwn Barton & Murray),L8L 1H3,,WN2981,restaurants
4c37adbfae2da593fe57ffc5,Workers Arts & Heritage Centre,,,43.266361,-79.867397,51 Stuart St,L8L 1B5,,QO8593,museums
5fd638c3da954e782995281d,Ya'd Never Know,,,43.265685,-79.949138,72 King St E Dundas ON,L9H 1C2,,LX4074,restaurants
56c9d78bcd10ae6f41a7abfb,Ye Olde Squire,,,43.258918,-79.900776,875 Main St W,L8S 4P9,,BH7030,restaurants
6105efdcbb66485f792db2d5,Yimee's,,,43.242471,-79.858769,402 Concession St (East 16th),L9A 1B7,,BP5765,restaurants
5a1ca65328122f744774159c,Your Neighbourhood Bar and Grill,,,43.238206,-79.842244,794 Concession St (East 33rd and Concession Street),L8V 1C9,,XO4962,restaurants
4bd5b4cbcfa7b713d43726da,Your Place Restaurant,,,43.25902,-79.886419,405 Main St W,L8P 1K5,,ZX3077,restaurants
5c0dcf2fbf7dde002cd3816a,Yukiguni Izakaya,,,43.257558,-79.934209,1686 Main St W,L8S 0A2,,OQ6500,restaurants
598cf2b4dd84420428e79a62,Yummy Greek,,,43.257422,-79.925144,1481 Main St W,L8S 1E1,,CP7857,restaurants
4c13e6ce82a3c9b64357fcf8,Zarky's Fine Food on Dundurn,,,43.253916,-79.891673,264 Dundurn St S,L8P 4K9,,WN5094,restaurants
5a61374d23a2e61ce49b0922,Zyla's Music and Menu,,,43.264002,-79.86607,299 James St N,L8R 2L4,,JG6118,restaurants
,2 For 1 Pizza Wings & Subs Restaurant,1.5,4.0,43.24508,-79.80762,158 Kenilworth Avenue N,L8H 4R8,OglGsGS-GdMeSxAvjdzfLQ,KD0119,restaurants
,28 Lister,1.0,1.0,43.2576214152641,-79.8685465257898,28 James Street  L8R,,XABRVIvmufpfZ2J1llV9MA,RC5265,restaurants
,5 Alarm Wings And Fish & Chips,2.9,8.0,43.23464,-79.85675,553 Upper Wentworth Street,L9A 4T8,Zr-TN76nzcRVEgJwZHX_7g,FV1139,restaurants
,541 Eatery & Exchange,4.5,45.0,43.2582480392112,-79.842354356135,541 Barton Street E,L8L 2Z2,CODMFMsPP06eTQutMnniUA,QF8395,restaurants
,A & J Sugar Bowl,4.3,8.0,43.2609706641415,-79.8687781116161,124 MacNab Street N,L9H 2K1,12GctL58qX4G9bS2kBomHg,ZL4287,restaurants
,A M Breakfast Cafe,4.7,3.0,43.25633,-79.86036,195 Rebecca Street,L8R 1C2,p8uvP838yCRzCYIxcu1p7g,CJ9737,restaurants
,A&W,5.0,1.0,43.2498173,-79.8081514,1275 Barton Street E,L8H 2V4,FyQ1HLihts9PU-eIhLXbSQ,ZV0202,restaurants
,A&W,2.8,4.0,43.26202462816215,-79.85794144149692,190 Barton Street E,L8L 2W8,GVdfb5969k4hQcnVMGKD6w,UF4792,restaurants
,A&W,2.0,1.0,43.250817,-79.807805,Centre Mall 1275 Barton Street E,L8H 2V4,I2AnCv6ny7_kC7MAT2clGQ,LM2242,restaurants
,Aberdeen Tavern,4.1,86.0,43.2512808,-79.8933956,432 Aberdeen Avenue,L8P 2S2,6F_TjwC8F3OG_q1lGxgMFg,EM7573,restaurants
,Ace Restaurant and Sports Bar,4.6,5.0,43.2252,-79.8292699,1120 Fennell Avenue E,L8T 1S5,VwRXvYF8Re9fosv20dbidQ,DZ9610,restaurants
,Ace Silver Coin Amusements,0.0,0.0,43.24951,-79.82665,56 Fairview Avenue,L8L 7B6,A0ITZitfrbnWI23FNCZqaA,IA2918,amusementparks
,Aceti Pizzaria,3.4,7.0,43.23971,-79.80602,1491 Main Street E,L8K 1C9,I86hMjhOArFidpLX_-RSZw,GQ8915,restaurants
,Ada's Deli & Diner,0.0,0.0,43.25638,-79.83467,707 Barton Street E,L8L 3A5,Lwo6MH4q_LTvXVsRqzP0Cw,MR0344,restaurants
,Adams Trading,0.0,0.0,43.25428,-79.824,193 Cavell Avenue,L8L 8C9,oV015S0jt_OqXUXBcET7jQ,VS5400,amusementparks
,Adobo Queen,2.0,3.0,43.2622666307924,-79.8772853656075,2-82 Queen Street N,L8R 2T8,mNG5p13OIkm6VnwondQyIQ,VL1310,restaurants
,Afro Caribbean Bar & Restaurant,0.0,0.0,43.246452,-79.80702,208 Kenilworth Avenue N,L8H 4S2,BiKmP11wnl9IrcxgjRl0rg,TZ1955,restaurants
,Ajio Sushi,4.0,45.0,43.25542970443895,-79.86430486100974,161 King Street E,L8R 1J6,JPsfA7czh0PusUKqpduDUA,OW5939,restaurants
,Al Sham Market,4.0,1.0,43.2260651,-79.82783590000001,1119 Fennell Ave E,L8T 1S2,SI5TxHkHPhAefhmMMBN_0w,DY4438,restaurants
,All Seasoned Jamaican Cuisine,4.5,2.0,43.26363173734719,-79.8648695,28 Barton Street E,L8L 2V5,gecf7ESvqA67-DGf9ZmsFA,AX6061,restaurants
,Amigos,4.4,18.0,43.25829724721437,-79.87866149999999,109 George Street,L8P 1E3,Fkm6WTO7-auG5V4NtzpvRA,OD8517,restaurants
,Andhra Kitchen's,0.0,0.0,43.2617903,-79.8958059,747 King Street W,L8S 1J9,cgKGLe8eBLQgsZk605-_zw,BD1336,restaurants
,Andy's 2-4-1 Submarines,4.5,4.0,43.24879,-79.80544,1342 Barton Street E,L8H 2W3,YhYPRemzUEH2nDipw5VQNg,GT8476,restaurants
,Apllada Greek Fusion Restaurant,4.8,4.0,43.25247,-79.84998,635 King St E,L8N 1E5,MKRBgXFNPIfELH9rnzEILg,LN7407,restaurants
,Ark and Anchor,4.1,16.0,43.2595,-79.87812,300 King Street W,L8P 1B1,BcOccyfjH_pfu8Z871iSEQ,HO9266,restaurants
,Arrow Amusement Games,0.0,0.0,43.25596,-79.83297,737 Barton Street E,L8L 3A9,X3cDyKZOHlHp4WeYDftpJw,ZJ4047,amusementparks
,Art Conservation Services,5.0,1.0,42.9826,-81.2548,421 Ridout Street N London ON,N6A 5H4,XDXvX7NS5h1zBCMSmN6oyg,FV0440,museums
,Assante Wealth Management,0.0,0.0,43.268266,-79.9651154,252 King Street W Dundas ON,L9H 1V9,AbRq291VjXo3K-RFi23KYQ,GH2699,restaurants
,August 8,3.9,128.0,43.25943,-79.86708,1 Wilson Street Suite 12  L8R,,EGutBSi1dgdaJoLu-LdsTw,RB8506,restaurants
,Azal Restaurant,5.0,1.0,43.255938134934,-79.8577265068889,107-90 Wellington St N,L8R 1N1,s-i_efA-CA3U9MEtba2SRA,WJ8968,restaurants
,B-Side Social,0.0,0.0,43.2521667,-79.8702619290623,17 Augusta Street,L8N 1P6,IZmYKqSF0RyrdtgBtKw-hQ,DK1758,restaurants
,B. Love,4.4,10.0,43.2663727,-79.9550171,29 King Street W,L9H 1T5,Z9--IAdyc4v1xLzqIrDgSg,HX4280,restaurants
,BAB Korean Food & BBQ,4.7,6.0,43.26012,-79.84875,387 Barton Street E,L8L 2Y2,X5AQM3c7Iya0Czk5pATIDA,KK9748,restaurants
,Bangkok Spoon Deluxe,3.9,73.0,43.26659,-79.9558,57 King Street W Dundas ON,L9H 1T7,wDZe9MOT5X6_wovIE3jh6g,ON4227,restaurants
,Banh Mi Hue,5.0,4.0,43.26132,-79.86912,127 MacNab Street N,L8R 2B5,cJ1Bd_sHw0bqM0WrEohzPQ,VJ1138,restaurants
,BarBurrito - Hamilton,3.3,3.0,43.2498173,-79.8081514,1275 Barton St E,L8H 2V4,_jAv0nzY41m-M7rZEwY7fQ,PA7355,restaurants
,Bardō Locke Street,4.2,313.0,43.25287960000001,-79.8869319898459,258 Locke Street S,L8P 4B9,Q4oLgsU62VPR28pBm0vCXw,AU5638,restaurants
,Barton Meat Products,0.0,0.0,43.25531,-79.8324,756 Barton Street E,L8L 3B1,qkZh7xOEZPyPyBEZez2Ohg,TN4645,restaurants
,Bastoni's Shawarma & Grill,3.9,21.0,43.25896,-79.87622,234 King Street W,L8P 1A9,7LaTBlqKxftS-Or25dGGjQ,BJ3599,restaurants
,Bean Bar,3.6,97.0,43.262284804098,-79.905729861502,1012 King Street W,L8S 1L4,jmcXDIVvsFEq7_OlzUi8qQ,GI1909,restaurants
,Bella Pizza,3.5,21.0,43.231181214042856,-79.8017835,2145 King Street E,L8K 1W5,KdBIKjVY-ikkFONPdvrOyQ,UX0676,restaurants
,Bellair Pizza,4.0,2.0,43.25941,-79.84612,455 Barton Street E,L8L 2Y7,HhPVOlVGW9Pl2tMca0l7ow,QU5265,restaurants
,Ben Thanh,2.8,27.0,43.2597027081083,-79.8679577552908,113 James Street N,L8R 2K6,LtY9hiL8XaOCWJxPi8sYeQ,IR2404,restaurants
,Bento Sushi,0.0,0.0,43.2508425,-79.8128252,1161 Barton Street E,L8H 2V4,dz4BFw9pOo9k0s6Q0otl0Q,CH2295,restaurants
,Bento Sushi,0.0,0.0,43.23869,-79.8880709,135 Fennell Avenue W,L9C 0E5,L-3OPla_SH9sQGqcIpzyAg,EJ4808,restaurants
,Berkeley North,4.3,42.0,43.2574045478956,-79.8677145254958,31 King William Street,L8R 1A1,xwVB61hW9rpyp6wALR4Apg,QM5384,restaurants
,Bernie’s Tavern,3.7,3.0,43.24857,-79.8213948,1101-1103 Cannon St E,L8L 2J5,YkFCtf82ISv_mvE6uPUrhg,IM9779,restaurants
,Betula Restaurant,4.3,10.0,43.2680239239359,-79.9637059494853,225 King Street W,L9H 1V6,3512AdN0qvNtJ4bjCEexjQ,PR7957,restaurants
,Big Bone BBQ & Wicked Wings,3.0,1.0,43.26012,-79.96787,244 Governors Road,L9H 3L4,UOOed6bqFpo-7vAScMmT1Q,KQ9246,restaurants
,Big Jay Shawarma,0.0,0.0,43.262114,-79.878036,85 Queen Street N,L8R 2V5,vfkD5YQqsrckRZmY8FUgBQ,KI0252,restaurants
,Big Top Family Restaurant,3.3,21.0,43.24745,-79.83983,754 Main Street East,L8R 2J9,wlufwmljT2C1eNKgbF3tng,QV8434,restaurants
,Boardwalk Cheesesteaks,4.7,9.0,43.246309,-79.818385,131 Ottawa Street North,L8L 1Y5,yfOjLtmJifEnl25XK_Cdwg,CF9639,restaurants
,Bohemian Beirut,0.0,0.0,43.266413,-79.957514,90 King Street W,L9H 1T9,tjJK_c-3sD1zyjoNBZBi9g,OW1334,restaurants
,Bon Temps,4.9,10.0,43.25088,-79.86872,61 Young Street,L8N 1V1,ccvY3bOziuqDnBZSAI6CoQ,NT1801,restaurants
,Boom Scorch,5.0,1.0,43.255107,-79.863545,187 King Street E,L8N 1B3,IiF2plGbvwKHVZf5cf8Zhw,JT5544,restaurants
,Born and Raised,3.8,27.0,43.26235,-79.86626,224 James Street N,L8R 2L3,9SSQNmfpLEK_p3otvMVy9Q,MF5268,restaurants
,Boston Pizza,2.8,10.0,43.250709,-79.810321,1219 Barton St E,L8H 2V4,BNAcQIsqR_p09FhjAk8-gA,CA9563,restaurants
,Boston Pizza,3.5,23.0,43.257349181178,-79.927749413236,1563 Main Street W,L8S 1E6,6q9ODD89p-EntewcOD8J-Q,VV5856,restaurants
,Breezy Corners Hamilton,4.7,3.0,43.2431531544495,-79.8216541483998,1145 Main Street E,L8M 1P3,wdtc0YmADRmSsgDdPn4efw,IR3108,restaurants
,Bridges Cafe,4.3,3.0,43.26292707015983,-79.92126697668189,1280 Main Street W Cootes Paradise,L8S 4E8,dhK4egfr5b_OvQxBrjhwyA,UB5595,restaurants
,Bronzie's Place,4.2,31.0,43.2505499,-79.87143,201 James Street S,L8P 3A8,xUy8292rGVB_picXiGeQoQ,QR2989,restaurants
,Bruno's Pizza & Wings,3.1,7.0,43.24774233996836,-79.84079221220793,718 Main Street E,L8M 1K9,OZEs_9VfTyeBEXHWyA5TuQ,ZS0326,restaurants
,Buddys Roadhouse,2.3,8.0,43.2411302,-79.8223127,1360 King Street E,L8M 1H5,rtx069y51N0azBd-wTAdXw,OA7095,restaurants
,Bunny Ruggz Pizza,0.0,0.0,43.2630859,-79.8612078,107 Barton Street E,L8L 2W2,6AgtxQl8FbRblLq6xHfOBg,MW3896,restaurants
,Buona Vita Pizza,4.1,11.0,43.262024,-79.8775857,82 Queen Street  N,L8R 2V4,0vw6fL9m6j_9U4vonPKwGg,AG1573,restaurants
,Burger Bus Hamilton,5.0,1.0,43.2555265,-79.8445116,126 Sanford Avenue N,L8L 5Z3,E_9NmcXyaI11v53LxxFhLg,SS1687,restaurants
,Burrito Bandidos,3.8,18.0,43.2617468,-79.9064182,1028 King Street W,L8S 1L5,cuGwVGDSsyJEgeZ8cV9jUw,HB1337,restaurants
,Burrito Boyz,3.7,44.0,43.2557373046875,-79.8669128417969,66 King Street E,L8N 1A6,_Tl4-DH2ci_AVXq028__sg,HB5555,restaurants
,Burrito Brothers,0.0,0.0,43.25247,-79.93889,1831 Main Street W,L8S 1H6,CDBLOFp62t-KBadY4fS5dw,UX8323,restaurants
,CIMA Enoteca,3.3,20.0,43.25512,-79.88608,190 Locke Street S,L8P 4B4,SRn16jLAA0DD88FGywZk9A,LA7482,restaurants
,Cadillac Jax Bar & Grill,5.0,1.0,43.24988,-79.84917,532 Main Street E,L8M 1J1,oGZGV89ZnJR0ex2Wsjn9Bw,NQ3519,restaurants
,Cafe Baffico,4.8,12.0,43.24172,-79.82224,1375 King Street E,L8M 1H6,yu7r0_gPJq5-Taw8c9QbEw,KF7619,restaurants
,Cafe Oranje,4.2,24.0,43.25367183,-79.86009392,312 King Street E,L8N 1C2,DeIdmVqOmcLl3zEmwROiBw,HF9987,restaurants
,Calabash Restaurant,0.0,0.0,43.25513,-79.83169,772 Barton Street E,L8L 3B1,l6INKWfxipNEfXdf98hJdw,SK5721,restaurants
,Canada Marine Discovery Centre,0.0,0.0,43.2737793,-79.8620682,57 Guise Street,L8L 8K4,4mmXImKn9WJ0yK7HICJsdA,LI9352,museums
,Canadian Football Hall of Fame,4.0,1.0,43.2522552768681,-79.8312638327479,64 Melrose Avenue N Level 4,L8L 8C1,FoJyvCTKFYBIWMMoINFPww,GY2549,museums
,Cannon Coffee,4.4,128.0,43.2474063,-79.8175491,180 Ottawa Street N,L8H 3Z3,JS8Jsxj5TFo2g3PAAfpTCQ,UY0724,restaurants
,Capri Family Restaurant,2.6,34.0,43.25659,-79.866228,25 John St N,L8R 1H1,6qvkQe9TS-yavOHUNAXoqg,UH3683,restaurants
,Caribbean & Canadian Restaurant,4.4,20.0,43.24079473731837,-79.8516661,568 Concession Street,L8V 1B1,srtIvKvLQFTY9F8WJCAD0A,LC3176,restaurants
,Caribbean Flavah,3.0,15.0,43.25829,-79.91107,1122 Main Street W,L8S 1C1,CLnCJYBkBcJtzFZHAtjjuQ,RS3277,restaurants
,Caro Restaurant and Bar,4.4,48.0,43.242741,-79.819429,4 Ottawa Street N,L8H 3Y7,1astxknYDdqjS_tuqWA6DA,ZQ8199,restaurants
,Caro on James,2.5,2.0,43.262537,-79.86675,229 James Street N,L8R 2L2,16oBDbX25vdzAe8Mo9JrcQ,UB5804,restaurants
,Castelli Cucina,3.9,12.0,43.26492,-79.86576,337 James Street N,L8L 1H3,Bm4N2Sgc5Q5FHthjmWkvQQ,OS4782,restaurants
,Centro,3.5,2.0,43.26560373685686,-79.91920107070861,1280 Main Street W 2nd Floor,L8S 4L8,V3gfaZVKzTfcPyNQICpGfQ,HY7425,restaurants
,Chagall's,4.0,4.0,43.25766,-79.87124,116 King Street W,L8P 4V3,TrKv5JUFC5fDUTqOz8FSvQ,TQ1100,restaurants
,Charlie’s Chopsticks,5.0,1.0,43.26136,-79.90644,1035 King Street W,L8S 1L6,IV6Sz1nelne92_kZxtZnTQ,LM4679,restaurants
,Charred Chicken,4.2,121.0,43.2627364,-79.8663839,244 James Street N,L8R 2L2,CH4A4Aa--t0A7bP1VfkMrA,PA7350,restaurants
,Chicago Style Pizza,4.0,143.0,43.23209,-79.84764,534 Upper Sherman Avenue,L8V 3M1,GPJz_6GdwFu8wXYgC6q-TA,BR5538,restaurants
,Chillis and Chimneys - The Great Indian Bistro,5.0,1.0,43.25573238024562,-79.86573401492875,105 King Street E,L8N 1A9,cUObOuOOyU7Bvt-I5m8YBQ,AJ5503,restaurants
,China City Restaurant,5.0,1.0,43.2500965,-79.8279512,49 Gage Avenue N,L8L 6Z8,QlbH0zZYAeQ_8dfS6e_ONg,DC5245,restaurants
,Chinese BBQ Zone,5.0,1.0,43.25943,-79.86708,1 Wilson Street,L8R 1C4,GQFG1uroOac6O4L6iTmCCA,XS4654,restaurants
,Chinese Dumplings,4.3,4.0,43.255132,-79.8639284,165 King Street E,L8N 1B3,5Fte_X7Yxx4mH_5wmkbnCw,CM2480,restaurants
,Chung Chun Rice Hot Dog,4.8,9.0,43.26130144151578,-79.90695808346305,1051 King Street W,L8S 1L6,Wb3Rs6B5y6Z-5Pdi4-j6tQ,IG9460,restaurants
,Church's Texas Chicken,1.7,3.0,43.2502441,-79.8100623,1241 Barton Street E,L8H 2V4,Nm1bfhG0VFeh7NoNrBeS_Q,SF3686,restaurants
,Churrasqueira & Cafe Cantinho,4.0,8.0,43.26064,-79.85274,302 Barton Street E,L8L 2X5,sS3-_XTk305N31g5QuPBTw,ZU3334,restaurants
,Cinnaholic,4.5,2.0,43.26147,-79.9065433,1035 King St W,L8S 1L6,Meg_j8SWN0wIaAV0AZjRYw,CZ4800,restaurants
,Cinnaholic - Coming Soon,0.0,0.0,43.261376,-79.906415,1035 King St W,L8S 1L6,LSlvLVzJQ94vwMsz7ama2g,OG9449,restaurants
,Claudio's Ristorante,2.5,8.0,43.26160507907334,-79.86704490000001,191 James Street N,L8R 2K9,umyoEUIHaqy0zbVPt-2fKw,AD2444,restaurants
,Collins Brewhouse,3.5,44.0,43.266390853115965,-79.95500335276125,33 King Street W Dundas ON,L9H 1T5,SWZQK_4MQmsCws5MEaTZJA,TY8131,restaurants
,Conversate Steak & Seafood,4.3,4.0,43.260372379181,-79.8461121358878,38 King William Street,L8R 1A1,HaCIuGPWvQ4uKrK_bdRYuQ,OA3180,restaurants
,Cowabunga,4.0,18.0,43.26003,-79.86806,30 Vine Street,L8R 2K8,RLlN3PSKquHBim-45EGYPg,GE0714,restaurants
,Cowabunga,4.4,16.0,43.239642,-79.866656,536 Upper Wellington Street,L9A 3P5,Bd6XpQEecX2Zdu1GEkdDnQ,VT0764,restaurants
,Cozy Sushi,5.0,2.0,43.2527938,-79.8710431,6 Bold Street,L8P 1T2,QQ6qD3txJOv5cOLsjOTg1w,WI2136,restaurants
,Crown & Press,5.0,1.0,43.250742261944495,-79.8168618391281,303 Ottawa Street N,L8H 3Z8,Sn0snibuo2rvXCMDYymN-w,KK2944,restaurants
,Crystal Dynasty Chinese Restaurant,3.2,36.0,43.26193,-79.87164,94 Cannon Street W,L8R 2B6,UjLcwqwsakC1izyU_MOPbQ,LI6160,restaurants
,Culantro Peruvian Cookery,3.7,25.0,43.2501405,-79.8487616,537 Main Street E,L8M 1H9,BqkJd5ZI96-kpX0RHx717w,CL5055,restaurants
,Curbside Dogs,3.3,3.0,43.7704010009766,-79.6707992553711,Brampton ON L6S,,n0eaT9uqkw1ozikjhRL9Xg,BR2997,restaurants
,D's Cafe Bubble Tea,3.8,13.0,43.26193,-79.87164,94 Cannon Street W Unit 2,L8R 2B6,JXDUlAjWjy4XCO8Kos_eXg,UF8936,restaurants
