yelp_id,poi_name,poi_category_id,poi_rating,poi_review_count,poi_latitude,poi_longitude,poi_address,postal_code,fsq_id,poi_id,poi_category
wZr3xBFhGfYMY-mqwsQuNQ,Redchurch Cafe + Gallery,restaurants,4.4,28,43.25551,-79.86725,68 King Street E,L8N 1A6,,DK5207,restaurants
KCOXSSDJe3h5BAtb-kIdhQ,Ria's Kitchen,restaurants,0.0,0,43.260184,-79.927942,63 Binkley Cres,L8S 3K8,,UN1974,restaurants
DDsOckOHDIHGkWHdfz0Lcg,Right Wingers,restaurants,3.9,14,43.2521846,-79.9398027,1846 Main St W  L8S,,,CI5256,restaurants
PSZOaz0UCocbb-yaGcWASQ,Rise Above Pizza & Wings,restaurants,3.7,3,43.263368,-79.8659742,274 James Street N,L8R 2L3,,NS1786,restaurants
MvKjUam5MXhqyvivAtCxcA,Rock Garden Bistro,restaurants,4.0,1,43.28925026638369,-79.8917273676176,1185 York Blvd,L0R 2H9,,YF4405,restaurants
1rLF4DbqyP1RyyrVQQoFxw,Rosales diner,restaurants,5.0,3,43.2525612,-79.8918704,303 Dundurn Street S,L8P 4L4,,JF2457,restaurants
-u30CMh-ZgpOjBI25F7CZg,Rose Garden Family Restaurant,restaurants,3.4,10,43.2912471,-79.8802508,1124 Plains Road W Burlington ON,L7T 1H3,,VS8148,restaurants
fSDLTksnphwPJ4ZXHbxYIQ,Royal Pizza & Wings,restaurants,3.0,22,43.25139,-79.8717,180 James Street S,L8P 4V1,,YB1449,restaurants
y3Aou0YRHXTEVm6-YtDrKQ,Royal Spice,restaurants,3.0,2,43.24031,-79.80841,1443 Main Street E,L8K 1C4,,DP0920,restaurants
t_TwVRREm7jHWGr69us6gQ,Royal Spice,restaurants,5.0,1,43.25675,-79.934628,1685 Main Street W Unit 160,L8K 1C4,,IO6396,restaurants
GL_qt7r-Cj078pGDbBpToA,Rustic Reuben,restaurants,4.9,8,43.2516002795,-79.8714936667,180 James Street South,L8P 4V1,,VY1177,restaurants
PAVNadox4HMXl-xdsjbjhg,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,restaurants,3.8,43,43.25725,-79.86708,43 King William Street,L8R 1A2,,QV4282,restaurants
pkz5m1bZCBoouPeS5Cva2Q,Saha,restaurants,5.0,1,43.2475,-79.84265,28 Eastbourne Avenue,L8M 2M7,,AU8586,restaurants
EBZhUgUw4ETejTKYuAjurQ,Saigon Asian Restaurant,restaurants,2.8,40,43.2621392,-79.9060133,1024 King Street W,L8S 1L5,,NG3340,restaurants
VqZ-65nUrEOt2SemtHpXBg,Saigon House Restaurant,restaurants,3.8,9,43.2549095,-79.8666306,27 John Street S  L8N,,,TR8115,restaurants
TxrfCuyQThzsFUlcFqdqSw,Saint James Espresso Bar & Eatery,restaurants,4.4,62,43.26098,-79.86693,170 James Street N,L8R 2L1,,IP5596,restaurants
mBzS6WZLawlwNSoNhNk1Og,Sana Grill,restaurants,3.2,6,43.25532,-79.8641899,163 King Street East,L8N 1B1,,LR9569,restaurants
GTAJyJuT_sE0byRLTdM5sA,Sapporo Japanese Restaurant,restaurants,3.6,99,43.25429,-79.866,96 Main St E,L8N 1G3,,TW9660,restaurants
MZkXzf3Ux81Co13U9FoiVA,Seasoned,restaurants,5.0,1,43.2553874,-79.8624521,162 King William Street,L8R 3N9,,FA6763,restaurants
MA2PGnDLvzBDI6mUKZkJ6A,Secco,restaurants,4.7,3,43.252256,-79.87128,150 James Street S,L8P 3A2,,MC2062,restaurants
sjnu562ueVNwHyMDnddI0Q,Select Food Mart,restaurants,5.0,1,43.2627719057108,-79.8775859177113,300 York Boulevard,L8R 3K6,,AF0443,restaurants
LnqwpT1ncP2zjZ-V1_A8aQ,Select Sandwich,restaurants,5.0,1,43.2593175,-79.8735742,55 Bay Street N,L8R 3P7,,RX8546,restaurants
SxE08BnAeJwJEaobIEGQ7Q,Shakespeare's Steak & Seafood,restaurants,4.0,25,43.25361832675163,-79.8623944671978,181 Main Street E,L8N 1H2,,VW1217,restaurants
G68xDutqAKGuS0ugCZ2QhQ,Shanghai Chinese Food,restaurants,1.8,4,43.2289439346532,-79.80396938787979,856 Lawrence Road,L8K 2A2,,WU1524,restaurants
6ZI3Cz4_kdCHcD3FA-TbOA,Shawarma And Grill,restaurants,4.0,1,43.250243,-79.833364,1010 King Street E,L8M 1C8,,PG5762,restaurants
Vt16JqR4MzEK-E45sa1Hkg,Shawarma Club,restaurants,0.0,0,43.26143,-79.90628,1031 King St W,L8S 1L6,,DW7008,restaurants
EmaHgp6Asne9crfA1XFPzA,Shehnai Restaurant Authentic Indian Cuisine,restaurants,3.0,35,43.2593,-79.88792,447 Main Street W,L8P 1K5,,NV8967,restaurants
VrB2iGaDKkdT7mc14hWd9w,Shisha Kaif,restaurants,4.5,2,43.23934,-79.87732,592 Upper James Street Unit 1,L9C 2Z1,,RS5220,restaurants
IjgiLzO1Zavr0xarKcyuTw,Shorty's Pizza,restaurants,3.9,28,43.2485677,-79.8215868,1099 Cannon Street E,L8L 2J6,,DL1425,restaurants
duq_vDFfwNsN_xrq4FYloA,Shwarma Shwarma,restaurants,4.0,4,43.224805330486,-79.828184992075,1138 Fennell Avenue E,L8T 1S5,,TF5806,restaurants
Dfh0WL-LZt_Y9_yvvBYHvw,Sio Shokudo,restaurants,5.0,2,43.25753638789688,-79.93454377258941,1686 Main Street W Unit 2,L8S 0A2,,GM0075,restaurants
xd7_W_ZrNSxF0ORfDoVAEQ,Siri Tasty Shawarma & Pasta,restaurants,0.0,0,43.26074791060338,-79.8836745,491 King Street W,L8P 1B9,,MN3591,restaurants
oOxuBeVcfyEExUn2d_FO0A,Smoke's Poutinerie,restaurants,3.2,39,43.25854,-79.87863,112 George Street,L8P 1E3,,QN4225,restaurants
WzQx-HX5A_tpvbNmjTuyog,Social Lounge 8090,restaurants,3.1,15,43.2552358,-79.8646434,149 King Street E,L8N 1B1,,LX2932,restaurants
-yWYuvwyHhlLbt_8J0ceNA,Sourdough Pizza Company,restaurants,0.0,0,43.24058,-79.85113,586 Concession Street,L8V 1B1,,IG4390,restaurants
lhasDW0JeTEP8LWcfttPtA,Sparkle Northern Chinese Cuisine,restaurants,3.6,9,43.25518140361726,-79.86411114436348,165 East King Street,L8N 1B3,,GN6027,restaurants
XjV0R0eLX8FiUOIMB5FXFQ,Speedy Subs,restaurants,4.7,10,43.2409503,-79.8520207,562 Concession Street,L8V 1A9,,ZJ9689,restaurants
tFxlgch5raJl6kyGw3Moxw,Stacked Pancake & Breakfast House,restaurants,4.0,1,43.256565,-79.934995,1717 Main Street W,L8S 1G5,,GL6007,restaurants
Wuql3fAqVKY9fRsU5souYA,Starburst Coin Machines,amusementparks,0.0,0,43.24535,-79.83534,34 Albert Street,L8M 2X9,,KI3847,amusementparks
a24E0K2OModua7UqP2B9-w,Steve's Open Kitchen,restaurants,2.6,30,43.25238,-79.87062,149 James St S,L8P 2Z5,,FL7101,restaurants
fd5OSf950SIhLYM9VqBOcA,Stoneroads Bar & Grill,restaurants,2.5,8,43.2411372606729,-79.8525190517471,533 Concession Street,L8V 1A8,,PN0681,restaurants
AzI0Gtzjf5iWjstaNUGR-Q,Stonewalls Restaurant,restaurants,2.6,45,43.26307498367439,-79.87841622189944,339 York Boulevard,L8R 2X9,,GX6200,restaurants
AwCVQxdJ40dVrG1H5eOgig,Stop Bar,restaurants,0.0,0,43.2516899,-79.8180923,1042 Barton Street E,L8L 3E5,,EF1849,restaurants
VLOlig3W7e4Pb6dOrYdarw,Stuffed. Handcrafted Perogies,restaurants,5.0,1,43.29616413027079,-79.9812397865099,567 Highway 5 W Dundas ON,L9H 5E2,,ED8655,restaurants
zUvVnk6gXOecesijOvxboQ,Sub Master,restaurants,5.0,1,43.25776,-79.84177,554 Barton Street E,L8L 2Z3,,ZZ2803,restaurants
dIDKS0j37P58Jk97TZODyg,Subway,restaurants,2.7,3,43.2498173,-79.8081514,1275 Barton Street E Unit L7,L8H 2V4,,GI2312,restaurants
LlCnYNJXr5AJjP5kXmHWIw,Subway,restaurants,2.5,2,43.25743,-79.91877,1335 Main Street W,L8S 1C6,,DG0940,restaurants
TQMQRgQU2WHiLl9N-iyayQ,Subway,restaurants,0.0,0,43.2336991443981,-79.9100771918893,580 Mohawk Road W Unit 31,L9C 1X6,,WY3670,restaurants
-4FG3MjEfA2lOIA3EjQWDw,Sunset Grill,restaurants,3.3,13,43.2498630823942,-79.8074481636286,1299 Barton St E,L8H 2W1,,GZ0770,restaurants
TwO3xgRFKnHdVZdpQdeZZw,Sunset Sushi,restaurants,0.0,0,43.2541152,-79.8915832,256 Dundurn Street S,L8P 4K9,,SI2284,restaurants
m7SmFEI-93Bl-JODzeIXng,Sushi On Fennell,restaurants,4.0,30,43.23061,-79.84938,669 Fennell Avenue E,L8V 1V3,,YP6667,restaurants
hqNHaNUTkM_WpzMdfNBWMA,Synonym,restaurants,4.7,16,43.264596686727,-79.8653724789619,328 James Street N,L8L 1H2,,YE2253,restaurants
kB2-ZZWvtV7xESmPllib2A,Szechuan Noodle Bowl,restaurants,3.8,13,43.2558,-79.86579,117 King St E,L8N 1A9,,UZ1369,restaurants
wwdgx5JPofuPcdhhH3ZMAA,Taco Del Mar,restaurants,3.0,3,43.25743,-79.91877,1331-1335 Main St W.,L8S 1C6,,NU9151,restaurants
cXkFZlB5Ix0tOUVkut3b3Q,Tahini's,restaurants,5.0,1,43.257767,-79.925692,1554 Main Street W,L8S 1E5,,KV4323,restaurants
6SFt2-N1L7kKhQj0g-Zvcw,Tall Tree Sandwich Company,restaurants,5.0,1,43.2504992943596,-79.8334889923641,1000 King St E,L8M 1C8,,BC1398,restaurants
RXu4WFIAUdPovJZYKh-n4w,Tally Ho,restaurants,3.7,32,43.257772597069525,-79.92407840204181,1536 Main Street W,L8S 1E4,,GP2305,restaurants
LKjq2fOBlxlQaXov3S0P_g,Taste of Lagos,restaurants,4.0,1,43.25711,-79.86938,100A- 2 King Street W,L8P 1A1,,FX9848,restaurants
R6MTdIRxemyNIxsg82qjAQ,Taste of Poland,restaurants,5.0,1,43.24837,-79.82871,1145 King Street E,L8K 1C3,,XM6534,restaurants
xaHpwhgEPOTQLYiJUO0OjQ,Tatemono Sushi Bar & Restaurant,restaurants,2.8,20,43.2554253316168,-79.8648198055308,135 King Street E,L8N 1B2,,GB8338,restaurants
E_qtYG6x-SBTNZWqYWCvJg,Temmy's Kitchen,restaurants,0.0,0,43.26285,-79.87781,2-303 York Boulevard,L8R 3K5,,PI9054,restaurants
limjUYUGSKkjKM0sONKNpg,Teriyaki Experience,restaurants,3.0,2,43.2633676390028,-79.9173952639103,1280 Main Street W,L8S 4L8,,GI8363,restaurants
Wb2uSt9T0fUFCU63qg8-XQ,The Arch Noodle House,restaurants,3.3,17,43.25738,-79.9180499,1309 Main Street W,L8S 1C5,,YB0332,restaurants
U_B86KTGa847CkLyF-ysFA,The Augusta House,restaurants,2.6,21,43.2520548,-79.8704391,17 Augusta Street,L8P 3A2,,XO8688,restaurants
iQkrKVqEl0q0hM2FM92Z8Q,The Beasley House Bistro,restaurants,2.6,7,43.2582,-79.8847,96 Locke Street S,L8P 4A4,,FQ9396,restaurants
q0Z5nbNSNWeQXjF29c79Jw,The Bedrock Bistro,restaurants,3.6,61,43.23399,-79.79274,260 Queenston Road,L8K 1H1,,KD4048,restaurants
iAxN1bz9JBSG_S1naWHNuw,The Burnt Tongue,restaurants,4.2,95,43.2605786,-79.8669351,10 Cannon St E,L8L 1Z5,,AI4291,restaurants
2A4soZdW50W7_zSe00Z6oA,The Burnt Tongue,restaurants,4.5,2,43.26163,-79.90551,1019 King St W,L8S 1L1,,CJ7679,restaurants
mPtVd0wnisCUCLV7LTrdCg,The Burnt Tongue,restaurants,5.0,2,43.266261,-79.954274,11 King Street W Dundas ON,L9H 1T5,,ID2806,restaurants
uy_vkyImATNvWYzbUCOxyQ,The Burnt Tongue,restaurants,4.4,44,43.2555538,-79.8858002,182 Locke Street S,L8P 4B3,,TM4400,restaurants
yrSL92jrSTngvxSuXBDLdQ,The Cat 'N' Fiddle,restaurants,3.8,17,43.25145,-79.86857,174 John Street S,L8N 2C6,,PN4038,restaurants
QxS4QcwVTMrrGpqaqn0WEQ,The Cellar,restaurants,2.7,3,43.2385171943816,-79.8866507783532,Mohawk College Lower Level G-wing,L9C 1E9,,QI8199,restaurants
dxsrhzpSxY9wDGbZxhIjHQ,The Coop,restaurants,3.7,44,43.2591337,-79.8774391,274-274 King Street W,L8P 1J6,,IE3717,restaurants
CWZdd6SlvM9BS0XwnXYr3Q,The Corktown Pub,restaurants,4.3,4,43.2498,-79.86433,175 Young St,L8N 1V7,,WW6779,restaurants
c0Yngq4HAiQ8dW8963-YFA,The Dirty South,restaurants,4.0,4,43.2404,-79.85076,590 Concession Street,L8V 2W5,,PQ0428,restaurants
yUmEBt_NayUxGhKBnH094Q,The End Zone Bar & Grill,restaurants,2.1,15,43.2414193674455,-79.81417607452514,1305 Main Street E,L8K 1B3,,UA1292,restaurants
TwGNm6EZYofrhW9MBSbePg,The Express Italian Eatery,restaurants,3.5,19,43.2617268,-79.9065688,1034 King Street West,L8S 1L8,,DA5849,restaurants
BSDejNjRUruXQxRA--9DUA,The Famous Owl Of Minerva,restaurants,3.8,30,43.25249,-79.85759,309 Main Street E,L8N 1H8,,NQ7339,restaurants
bHecMQ85o3ayw1t9hRA90g,The French,restaurants,4.2,108,43.25741,-79.86748,37 King William Street,L8R 1A1,,ZT4859,restaurants
sNK5Y6JCT5alpLyvjDPceA,The George Hamilton,restaurants,3.6,24,43.2582505,-79.8737136,152 King Street W,L8P 1A6,,LP1613,restaurants
84QYuracPrsELQ1El1CZPg,The Gown & Gavel,restaurants,2.8,18,43.2584,-79.87785,24 Hess Street S,L8P 3M8,,KC6208,restaurants
aVu_dVkzpbJiaIZJwJVDDA,The Greek House Restaurant,restaurants,0.0,0,43.25727,-79.83824,629 Barton Street E,L8L 3A1,,OA6649,restaurants
yjdOhjBhgiq8xR4uT2oguw,The Hamilton Toy Museum,museums,0.0,0,43.2421989,-79.8172073,1231 Main Street E,L8K 1A5,,RF6647,museums
kaoPyoYyyaUJhreSDQfycg,The Hearty Hooligan,restaurants,4.8,5,43.2502413562309,-79.8164660856128,292 Ottawa Street N,L8H 3Z9,,KS1543,restaurants
TfdgiKMbP54FqOKI_3khog,The Honest Lawyer,restaurants,1.7,55,43.257557,-79.871411,110 King Street Unit 226-228,L8P 4S6,,KX9951,restaurants
4msY-ljhNX2vMig1gclzGA,The Indian Connection Pizza,restaurants,5.0,3,43.2518983,-79.81892479999999,1022 Barton Street E,L8L 3E4,,VG9138,restaurants
K72YxbZbLnvfd9PFH10BCw,The Italian Valley Restaurant,restaurants,0.0,0,43.26585,-79.95422,2 King Street W Dundas ON,L9H 6Z1,,UZ4595,restaurants
OMTa-RAQeVfCGuSKzRN5kQ,The Lighthouse Fish and Chips,restaurants,3.3,10,43.2525237,-79.9392691,1831 Main Street W,L8S 1H6,,MH0199,restaurants
SoCiw6cZIomP3DQtKx_Mkw,The Little Grasshopper Cafe,restaurants,3.5,4,43.26381,-79.86412,37 Barton Street E,L8L 2V7,,FR1336,restaurants
dsmq7uySnhu4MkaVYNvLcQ,The Lockesmith,restaurants,0.0,0,43.25682649305234,-79.88486203312334,137 Locke Street South  L8P,,,TV3171,restaurants
b5dad9zqYR-WxUdeWEbIGg,The Mighty Cob,restaurants,5.0,1,43.6683144,-79.6827608,1107 Derry Road East Mississauga ON,L5T 1P3,,AU6390,restaurants
h2mI1wBIK1PyaNupaL58gw,The Mule,restaurants,3.9,191,43.25726,-79.86713,41 King William Street,L8R 1A2,,ZD5753,restaurants
GzL3w4gqMQdhXC8ycXgrBA,The Parm House,restaurants,3.6,5,43.24855,-79.80613,272 Kenilworth Avenue N,L8H 4S9,,PO8558,restaurants
0ml0G1-C11SzghAuiXcavg,The Pheasant Plucker,restaurants,2.6,27,43.2517799,-79.8703,20 Augusta Street,L8N 1P7,,PL2255,restaurants
c544C_J-M3A30TPeOYXPjg,The Phoenix Bar & Grill,restaurants,3.9,20,43.2627741179557,-79.9211375312163,1280 Main Street W,L8S 4K1,,BV5270,restaurants
0qUmAeIZeauKPiwywOeT5A,The Red Door Cucina,restaurants,5.0,3,43.2669089905022,-79.9544511989848,21 King Street W Dundas ON,L9H 1T5,,FJ6260,restaurants
9oIPWjU3DvtSdORv6I2toQ,The Ship,restaurants,4.2,225,43.25215,-79.87,23 Augusta Street,L8N 1P6,,FD6983,restaurants
Yp02l24CkehhvO-B1a5J_A,The Shuck Truck,restaurants,5.0,1,43.255527,-79.885415,175 Locke Street S,L8P 4B2,,BN0465,restaurants
0Wnjw3NBomRUvnjNXYmrHw,The Taco Station,restaurants,2.8,6,43.24752,-79.82975,,L8M 3C3,,SJ1226,restaurants
rYfVscZBZb_RBlZG23S1Ew,The Valley Charcoal,restaurants,3.1,10,43.266188404941,-79.955705864809,44 King Street W Dundas ON,L9H 1T7,,LU0710,restaurants
zH1IGA8_naVKv4WDqvSOIg,The West Town Bar & Grill,restaurants,3.2,50,43.25456,-79.88633,214 Locke Street S,L8P 4B4,,IH9854,restaurants
kWKL6vtrdWupRhCfBaMlaA,Thirsty Cactus Cantina & Grill,restaurants,3.3,52,43.26592,-79.95353,2 King Street E Dundas ON,L9H 1B8,,XB4023,restaurants
WQKqB-2XCNSnvakv28Ui_Q,Tim Horton,restaurants,2.0,8,43.26274,-79.95276,86 94 Main Street Dundas ON,L9H 2R1,,VZ8792,restaurants
bM7FjXFfwF7L7WOhR5owoQ,Tim Horton's,restaurants,1.8,4,43.25498,-79.82937,799 Barton Street E,L8L 3B2,,AT3462,restaurants
EWnFjEt7NXPEK9NxxPQ1lw,Tim Hortons,restaurants,1.5,2,43.2503148,-79.810383,1227 Barton Street E,L8H 2V4,,DI5350,restaurants
wNHa-Hze5WuGQjFG9aqdFw,Tomah,restaurants,5.0,12,43.25546,-79.88064,132 Queen Street S,L8P 3S2,,NK1275,restaurants
p4jSBvLloQKcPvIacwOLWg,Tony G’s Pizzeria,restaurants,5.0,4,43.25666142057813,-79.86604870000001,30 John Street N,L8R 1G9,,EC2487,restaurants
VGnnZZMgUNn375MG4z6J2Q,Tony Shawarma,restaurants,0.0,0,43.2660179,-79.9523392,27 King St E Dundas ON,L9H 2P7,,KB5611,restaurants
cjF3Osd43HYxbZ9HXvduHQ,Topper's Pizza,restaurants,0.0,0,43.25824,-79.85759,161 Wellington Street N,L8L 2A9,,LP0585,restaurants
RoVcgv-Nb0E4SDJ7c0kmSQ,Tower of Pizza,restaurants,0.0,0,43.25145,-79.83554,971 King Street E,L8M 1C3,,TP3816,restaurants
ynYt7WREXwPYblsckroh3A,Tracie's Place Restaurant & Karaoke,restaurants,3.7,12,43.239341,-79.877318,592 Upper James Street,L9C 2Y8,,CY2167,restaurants
4rpnU-yebL3V8MD4OAxdDQ,Traphouse Burgerz,restaurants,0.0,0,43.25278,-79.85279,535 King Street E,L8N 1E3,,BD4792,restaurants
HZuwg2fwQpyhyIkjOhmFKw,Twist Breakfast,restaurants,1.0,2,43.25943,-79.87807,298 King St W,L8P 1B1,,HL5322,restaurants
huunkQ59e1TOVLS7_TaHpg,Two Cougars & A Cafe,restaurants,3.4,9,43.26729,-79.83713,601 Burlington Street E,L8L 4J5,,GH7755,restaurants
e_xK4R4bjrBU932i3cdL8A,Valentino's Restaurant,restaurants,2.6,19,43.2627398,-79.8993743,824 King Street W,L8S 1K4,,ND6925,restaurants
npIHVJY0RcBIk-6z_vVHOA,Venice Beach Pizza,restaurants,2.2,6,43.23422,-79.9209,770 Mohawk Road W  L9C,,,OX7889,restaurants
uwjrIHkqPC3qyR98g_k1uA,Venturas Signatur Restaurant,restaurants,4.5,2,43.26114,-79.8669,176 James Street N,L8R 2L1,,OD4503,restaurants
sUN7vM6bEOXJ_q-W5tGbQw,Verlan,restaurants,5.0,1,43.2606812,-79.8525861,304 Barton Street E,L8L 2X5,,BZ5170,restaurants
MjSGD6_U9vC6UTVvtzcElg,Victoria’s Restaurant,restaurants,4.0,6,43.26092688699526,-79.88324135551149,470 Main Street W,L8P 1B7,,UJ3226,restaurants
4QHM1lGCS-qRazoQnRKNgQ,Vida La Pita,restaurants,2.6,24,43.258400888343466,-79.87609164115581,217 King Street W,L8P 1A7,,AV3582,restaurants
xuwuH7NjwuVkY9xcprzxrg,Vip Restaurant,restaurants,3.3,3,43.25985,-79.89674,649 Main Street W,L8S 1A2,,KR4253,restaurants
vtereGYKgrODRema-4PdMg,Wanda's Caribbean Kitchen,restaurants,5.0,2,43.246065691775165,-79.7942629,1610 Barton St E,L8H 2Y2,,VG7428,restaurants
8m9Jp5QrzftcdOrhp1B2kg,Wei Xiang Yuan,restaurants,2.0,1,43.258454374205336,-79.90971576422453,1088 Main Street W,L8S 1B3,,OP1711,restaurants
pffsBHzkyzsTUJAUm0RrSQ,West City Chinese Food,restaurants,0.0,0,43.23312,-79.92303,801 Mohawk Road W,L9C 6C2,,OO2379,restaurants
UOxwwYeyPTSAw7qD_uFufw,West End Diner,restaurants,3.7,68,43.25276,-79.93857,1811 Main Street W,L8S 1H1,,ZO0608,restaurants
No458lUYFA8ecLjw_GEGRQ,West Garden Chinese Food,restaurants,1.0,2,43.2479858,-79.9428787,1960 Main Street W,L8S 1J5,,IG4966,restaurants
n_HtICSeXbfgkGyhklGO0Q,West Harbour Variety,restaurants,0.0,0,43.26522,-79.86962,240 Bay Street N,L8L 1M3,,RR9664,restaurants
QF0MIKpLHX4xAWf6mYXRrA,Westdale Delicatessen,restaurants,5.0,2,43.26297,-79.90145,893 King Street W,L8S 1K5,,RF9498,restaurants
73DNySUKaCy92CxFFQrQzQ,Weston Pizza and Wings,restaurants,2.4,7,43.2721,-79.86212,574 James Street N,L8L 1J7,,AL3416,restaurants
oO0rlvPvuPPvAl0Zw1f5FA,Whitehern Historic House & Garden,museums,5.0,1,43.2547799,-79.87195,41 Jackson Street W,L8P 1L3,,BH3521,museums
WZy6T1GoC_IphM9d4oZh-w,Wild Orchid,restaurants,2.7,22,43.26352,-79.86564,286 James St N,L8R 2L3,,DY8970,restaurants
kDSus3FbIbKvLJdC5t261Q,Wildcat,restaurants,4.0,1,43.26036882056457,-79.85036727116393,353 Barton Street E,L8L 2X8,,LP1714,restaurants
TGXKszhNNure3bHQCbbTJA,Williams Fresh Cafe,restaurants,5.0,1,43.2622445,-79.9202861,1280 Main Street W FL 2,L8S 4K1,,CO0607,restaurants
ZnDcWEpGFTwMqmXhpCa6fQ,Williams Fresh Cafe,restaurants,2.7,22,43.25758653970991,-79.9179618,1309 Main Street W Unit A-2,L8S 1C5,,GU7720,restaurants
iIpLGj-seyOgfOEtJMZlhQ,Williams Fresh Cafe,restaurants,2.7,43,43.2764873,-79.860838,47 Discovery Drive,L8L 8K4,,XX1002,restaurants
eCAFJS1jmI7Hh0yBBep_Mg,WingPorium,restaurants,5.0,1,43.25588786385461,-79.8331318150524,737 Barton Street E,L8L 3A9,,RZ8475,restaurants
AkNFdQHz_nAoWfq235bZFQ,Wingtastic Wingz ,restaurants,0.0,0,43.2407214,-79.8104972,1385 Main Street E,L8K 1B9,,YY1123,restaurants
riEnktVP_tCF-sZaOnL2fw,Wood Fired Hot Box Pizza,restaurants,0.0,0,43.26693726,-79.83728027,,L8L 4J5,,MN1858,restaurants
bAlt353LtZW0H4ZcKVMMGQ,Workers Arts & Heritage Centre,museums,0.0,0,43.26627,-79.86739,51 Stuart Street,L8L 1B5,,GB8335,museums
0yRPYmteqC0bFQlcM-Tzgg,Wow Pop,restaurants,0.0,0,43.23861625853712,-79.843734,760 Concession St,L8V 1C7,,IX7790,restaurants
Eho6qlyxoKjxLl6k1FJKBA,XXX Burrito,restaurants,3.4,16,43.22892,-79.8042089,856 Lawrence Road,L8K 2A2,,QV0657,restaurants
dStxAm_cBxyBSXeoUCRxZg,Ye Old Squire,restaurants,2.7,3,43.25415635113879,-79.88594719466658,225 Locke Street S,L8P 4B6,,GU1533,restaurants
H0DHutcwupNAN68zw42IVQ,Ye Olde Squire - Fennell,restaurants,2.7,6,43.23191,-79.8564899,550 Fennell Avenue E,L8V 4S9,,KC7007,restaurants
CxcqEBtCSpsgXF9BKCCt9g,Yum Yum Take-Out,restaurants,0.0,0,43.26059,-79.88331,473 King Street W,L8P 1B8,,PC3509,restaurants
PWWQBzHvhdqCERhCbfnsqg,Zarky's Fine Foods On Dundurn,restaurants,4.0,1,43.25403,-79.89176,264 Dundurn Street S,L8P 4K9,,XS6046,restaurants
jMWvI4i2m67QXoYQTia9pw,Zeebest Foods,restaurants,0.0,0,43.24741,-79.83967,756 Main Street E,L8M 1L1,,BY0378,restaurants
gI8lk0ROJVTR4f8BUVZClQ,sams tavern,restaurants,0.0,0,43.2568016,-79.8381882,632 Barton Street E,L8L 2Z9,,YM8287,restaurants
