fsq_id,poi_name,poi_category_id,poi_rating,poi_review_count,poi_latitude,poi_longitude,poi_address,postal_code,yelp_id,poi_id,poi_category
5b1fbaf3bed483002c666511,The Hungry Traveler Hamilton,13065,,,43.260023,-79.896605,649 Main St W,L8S 1A2,,XO0111,restaurants
5ce439e4b9b37b002c5475a0,The Juice Kitchen,13065,,,43.240904,-79.852247,560 Concession St,L8V 1A9,,QD3057,restaurants
8ad588a11704495f407ad88d,The Limin' Coconut,13065,,,43.251549,-79.841805,829 1/2 King St E,L8M 1B1,,XD6669,restaurants
58084bf638fad13f34faf91a,The Little Grasshopper,13065,,,43.26376,-79.864128,37 Barton St E,L8L 2V7,,IB2969,restaurants
646804bb3880bb4d2f8cd43c,The Lockesmith,13065,,,43.256793,-79.884836,137 Locke St S,L8P 4A7,,UK1442,restaurants
51dd93de498e653f6103e5a8,The Meatball Shoppe,13065,,,43.261021,-79.907579,1063 King St W,L8S 4S3,,ML8685,restaurants
5641389a498e029235c9220d,The Moghul's,13065,,,43.2594,-79.876421,288 Mud St W Stoney Creek ON,L8J 3Z6,,HJ4409,restaurants
55de230f498eecf46f6652a2,The Mule,13065,,,43.257258,-79.867202,41 King William St (Hughson),L8R 1A2,,PI1289,restaurants
5e1662430e161a0008dc1e95,The Nine Realm Hotpot Restaurant,13065,,,43.263816,-79.865575,301 James St N,L8R 2L4,,FG1416,restaurants
5a22db7e6bd36b12fcd68c43,The Nook Cafe Hamilton,13065,,,43.252878,-79.871051,2 Bold St (James St.),L8P 1T2,,JB0238,restaurants
617338be660b20721b76f70f,The North Fork,13065,,,43.254521,-79.862798,215 King St E,L8N 1B6,,PD2252,restaurants
4d3387d998336dcb1bf02ef0,The Old Magill House,13065,,,43.252399,-79.857665,309 Main St E,L8N 1H8,,ME6039,restaurants
4b01f834f964a520e64622e3,The Pheasant Plucker,13065,,,43.25192,-79.870426,20 Augusta St (James St.),L8N 1P7,,PC3596,restaurants
4dd0499d52b1f8915bc47e93,The Purple Pear,13065,,,43.253085,-79.823241,946 Barton St E,L8L 3C5,,FR4259,restaurants
7c07d759711144cf5008311e,The Red Door Cucina,13065,,,43.266714,-79.954601,21 King St W Dundas ON,L9H 1T5,,IQ8397,restaurants
2107233fe3bb4042dde10b30,The Rock Garden Cafe,13065,,,43.289364,-79.891937,York Blvd Waterdown ON,,,OK1188,restaurants
4b5e5923f964a520b78a29e3,The Ship,13065,,,43.252066,-79.869987,23 Augusta St (Hughson St.),L8N 1P6,,GY7936,restaurants
4bce2303b6c49c746c9f9691,The Valley Charcoal,13065,,,43.266187,-79.955624,44 King St W (at Millers Ln) Dundas ON,L9H 1T7,,GL7022,restaurants
55735a26498ef85b1b4222c6,The West Deyrouth,13065,,,43.266406,-79.957841,5 Foundry St Dundas ON,L9H 2V6,,YF3402,restaurants
52645a8911d2267fa5df22b1,The Works Gourmet Burger Bistro - Downtown Hamilton - Jackson Square,13065,,,43.257206,-79.869326,2 King St W (James Street North),L8P 1A1,,XF3345,restaurants
4b43bd50f964a52018e825e3,Thirsty Cactus Cantina & Grill,13065,,,43.265843,-79.953571,2 King St E (at Main St.) Dundas ON,L9H 1B8,,MY2415,restaurants
4b3ac492f964a520216e25e3,This Ain't Hollywood,13065,,,43.264986,-79.865634,345 James St N (at Murray),L8L 1H3,,RI0708,restaurants
4e303269d4c058fdbefb4d9c,Three 16 Lounge,13065,,,43.253614,-79.860049,316B King St E,L8N 1C2,,YQ6464,restaurants
5be5156e79f6c7002ce725f4,Tim Hortons,13065,,,43.291345,-79.880766,1134 Plains Rd W Burlington ON,L7T 1H3,,BC6579,restaurants
a82a13ece028449a90353506,Tim Hortons,13065,,,43.257711,-79.925749,1280 Main St E,L8K 1A9,,JM4807,restaurants
4ee37c486da14e7d98c21754,Tim Hortons,13065,,,43.250416,-79.806243,1317 Barton St E (Kenilworth),L8H 2V4,,EK9547,restaurants
4c03f6c00d0e0f47d345039a,Tim Hortons,13065,,,43.262183,-79.872255,133 Bay St N (Bay),L8R 2P5,,RI0761,restaurants
6218092f06f3537faa227365,Tim Hortons,13065,,,43.259272,-79.811113,1330 Burlington St E,L8N 3J5,,LA1080,restaurants
4b9e2a28f964a520a6ce36e3,Tim Hortons,13065,,,43.244302,-79.807952,136 Kenilworth Ave N (Kenilworth Ave and Cannon St),L8H 4R8,,GO8245,restaurants
4dbd4fd5107ff2aa48bfc7db,Tim Hortons,13065,,,43.257379,-79.922818,1445 Main St W (McMaster University),L8S 1C8,,HE5076,restaurants
4d33470ec75a6ea8a1ab15ae,Tim Hortons,13065,,,43.261765,-79.857345,200 Barton St E (Wellington),L8L 2W8,,GU4601,restaurants
4bf8283d8d30d13aa13e0018,Tim Hortons,13065,,,43.258606,-79.876565,239 King St W (Caroline Street West),L8P 1A7,,HW1805,restaurants
4b4f7abaf964a520430827e3,Tim Hortons,13065,,,43.265884,-79.94945,38 York Rd (York St & Cootes Drive) Dundas ON,L9H 1L4,,NB2405,restaurants
4bebde14415e20a142c1e6bb,Tim Hortons,13065,,,43.26481,-79.832262,418 Sherman Ave N (Sherman st),L8L 6P1,,ZE3270,restaurants
4fb276aee4b0abe396da2d93,Tim Hortons,13065,,,43.259326,-79.887537,443 Main St W,L8P 1K5,,CK2133,restaurants
4ba4ed8ff964a52037c438e3,Tim Hortons,13065,,,43.242055,-79.855454,473 Concession St (at E 19 St.),L9A 1C1,,IP8758,restaurants
4c44e6b6f0bdd13a5944cacc,Tim Hortons,13065,,,43.26054,-79.889922,50 Dundurn St S (at Main St W),L8P 4W3,,AJ4787,restaurants
4cb353ef0cdc721eba89224f,Tim Hortons,13065,,,43.250761,-79.849878,503 Main St E (Wentworth St S),L8N 1K8,,GH6343,restaurants
4ba6c1a0f964a520ad6d39e3,Tim Hortons,13065,,,43.255384,-79.844306,505 Cannon St E (Sanford Ave N),L8L 2E6,,HV9667,restaurants
4f42aa55e4b0f4d09dddec15,Tim Hortons,13065,,,43.262364,-79.88731,620 King St W (Dundurn St),L8P 1C2,,VG7801,restaurants
4bc25e6ab492d13a0e7ba760,Tim Hortons,13065,,,43.252327,-79.830949,64 Melrose Ave N (Cannon St E),L8L 0C3,,SN7271,restaurants
4bf728165ec320a1b28d86d3,Tim Hortons,13065,,,43.24461,-79.819267,65 Ottawa St N (Dunsmure Rd.),L8H 3Y9,,KO0117,restaurants
4c23507dfbe5c9b6d02f9b21,Tim Hortons,13065,,,43.255221,-79.829674,799 Barton St E (Lottridge),L8L 3B2,,QP3652,restaurants
4be882f8947820a157feb4db,Tim Hortons,13065,,,43.253825,-79.868198,80 John St S (at Jackson St E),L8N 2C1,,WB2571,restaurants
4ff856a9e4b0d48ad339cf24,Tim Hortons,13065,,,43.245768,-79.834063,888 Main St E (Melrose Ave),L8M 1M3,,NU3961,restaurants
4c9c9be29975a143da7133cf,Tim Hortons,13065,,,43.262588,-79.952272,94 Main St (Governors) Dundas ON,L9H 2R1,,CC9323,restaurants
4c9e23a57c096dcb9fedd1d1,Tim Hortons,13065,,,43.262686,-79.90341,951 King St W (at S Oval),L8S 1K9,,MD8992,restaurants
4d9d1dc37865a093ef80e17a,Tim Hortons,13065,,,43.252714,-79.822252,954 Barton St E,L8L 3C5,,UO3211,restaurants
b7b5919993fc465e5dd19bdf,Tim Hortons,13065,,,43.240903,-79.884924,St Joseph's Hospital - West 5th,L9C 0E3,,HB4136,restaurants
57522537498e3c8d06ff8191,Toast Wine Bar,13065,,,43.256159,-79.866228,12 John St N,L8R 1G9,,FW2634,restaurants
5e43499daa667b0008acb2be,Tomah,13065,,,43.255448,-79.880527,132 Queen St S,L8P 3S2,,YP4164,restaurants
4c30f19566e40f471f4cc48b,Tony's Submarines,13065,,,43.248721,-79.842951,675 Main St E,L8M 1K1,,IJ5284,restaurants
17a19aa95ddd4e502be67109,Trocadero Restaurant,13065,,,43.258551,-79.843124,525 Barton St E,L8L 2Y9,,SP6935,restaurants
508a132be4b0953c3fd23d84,Tropicanadian,13065,,,43.258869,-79.876053,228 King St W,L8P 1A9,,LP4752,restaurants
4c4312823735be9a2add1aa4,Two Cougars & a Cafe,13065,,,43.267279,-79.837269,601 Burlington St E,L8L 4J5,,QZ0234,restaurants
4c5c731a6147be9adf4e8f09,Valentino's Restaurant,13065,,,43.26287,-79.89885,824 King St W (at Paradise Rd N),L8S 1K3,,DV4448,restaurants
4e4d5b0118388d49817469f3,Vavo John's Bar,13065,,,43.260077,-79.850198,362 Barton St E,L8L 2X9,,RU9690,restaurants
5ca539a2c530930039a6c14d,Vibez Caribbean and Southern Food,13065,,,43.251365,-79.835469,971 King St E,L8M 1C3,,XA6703,restaurants
72f12590b3a94d12b888f77c,Victoria's Restaurant,13065,,,43.260952,-79.883129,470 King St W,L8P 1B7,,XT1907,restaurants
4dbf7017a86e2f4250abc6b1,Vida la Pita,13065,,,43.258317,-79.875959,217 King St W (Caroline),L8P 1A7,,HJ1124,restaurants
57979387498eada7cf48d307,Vimex Corner,13065,,,43.240347,-79.810672,1384 Main St E,L8K 1C1,,ZV6068,restaurants
5597fb19498e9e8ce880ec2d,Vintage Coffee Roasters,13065,,,43.251372,-79.835377,977 King St E (Barnesdale),L8M 1C3,,AO6735,restaurants
60c92cfaf487021847a73617,Wagon Grill,13065,,,43.235349,-79.817526,188 Graham Ave S (King St),L8K 2M4,,DM2698,restaurants
4ca0d84946978cfa6e2eb77f,Wally Parr Sausage,13065,,,43.257044,-79.869253,2 King St W (in Jackson Square),L8P 1A1,,VF4365,restaurants
58ea870ce110957407cc0451,Ward IV Coffee Bar,13065,,,43.240287,-79.80853,1441 Main St E,L8K 1C4,,IW5674,restaurants
4bb2421014cfd13a99b114ab,Wass Ethiopian Restaurant,13065,,,43.250254,-79.87172,207 James St N (at Forest Ave.),L8R 2L2,,LV4677,restaurants
4fa518cde4b089a95a0beca3,Wayside Lunch,13065,,,43.255892,-79.804843,476 Beach Rd,L8H 3K7,,RU8590,restaurants
51ea845b498ea70ac934088a,Webers Hamburgers,13065,,,43.247705,-79.898223,8844 11 Hwy S Orillia ON,L3V 6H3,,GV1288,restaurants
4bbd019ca0a0c9b6891a1b0f,Wendy's,13065,,,43.257206,-79.929074,1585 Main St W,L8S 1E6,,UW3541,restaurants
61e5dc668ad045c766f21b1c,Wentworth Standard Condominium,13065,,,43.257074,-79.87612,150 Main St W,L8P 1H8,,NG6574,restaurants
4b567e89f964a520de1228e3,Werx,13065,,,43.259897,-79.86635,121 Hughson St N (at Cannon St E),L8R 1G7,,LV9047,restaurants
53eb9264498ef5787b941ce0,West 25 Cafe & Pizzeria,13065,,,43.255571,-79.870951,25 Main St W (MacNab Street South),L8P 1H1,,BJ1739,restaurants
4e9f2afe61af3499d56121cc,West End Diner,13065,,,43.252802,-79.938544,1811 Main St W,L8S 1H6,,RY5425,restaurants
4c05f704517d0f475957f515,West End Restaurant,13065,,,43.253115,-79.921535,151 Emerson St,L8S 2Y1,,GB7212,restaurants
4b749211f964a520cce42de3,West Town Bar & Grill,13065,,,43.254502,-79.886256,214 Locke St S,L8P 4B4,,HH4699,restaurants
4e8b5317dab4414a6b59447e,Westdale Delicatessen,13065,,,43.262952,-79.901415,893 King St W (Bond),L8S 1K5,,MM0504,restaurants
506e2b2ee4b09e71e0c83483,Weston Pizza and Wings,13065,,,43.272083,-79.862103,574 James St N,L8L 1J7,,VI5940,restaurants
4d93318162ad5481a9ec7b4b,Whitehern Historic House and Garden,10027,,,43.254593,-79.87211,41 Jackson St W,L8P 1L3,,CE6766,museums
4c65d2c0e75ac92859f7f5da,Wild Orchid,13065,,,43.263626,-79.865868,286 James St N,L8R 2L3,,EY7970,restaurants
7d0d14f730b54b4741fa53a0,"Wild Wing,Centre Mall,Hamilton",13065,,,43.250247,-79.806261,1317 Barton St E,,,EA5814,restaurants
4b5bba3ff964a520991229e3,Williams Coffee Pub,13065,,,43.257365,-79.917947,1309 Main St W,L8S 1C5,,RY4417,restaurants
4dbd527f107ff2aa48bfd46e,Williams Fresh Cafe,13065,,,43.260508,-79.918528,1280 Main St W,L8S 4L8,,FK4926,restaurants
4cc096adaa5776b0366e7544,Williams Fresh Cafe,13065,,,43.276538,-79.860908,47 Discovery Dr (Guise St. E.),L8L 8B4,,JW5146,restaurants
89c8cf75f52e4920bcf78391,Willy Dog McMaster,13065,,,43.263187,-79.918613,1280 Main St W,,,VK8237,restaurants
4eef6e00b634f754457dab1a,Wimpy's Diner,13065,,,43.258976,-79.886272,405 Main St W,L8P 1K5,,KY6070,restaurants
619a769a52dcb37fe998f072,Wingporium,13065,,,43.255851,-79.833118,737 Barton St E (Barnesdale),L8L 3A9,,GK0191,restaurants
4dd7117ec65bee535aa9b20c,Wobbly Scotsman,13065,,,43.236274,-79.841177,309 Crockett St,L8V 1H6,,WL4018,restaurants
51324c67d63e9257181429f4,Work,13065,,,43.264927,-79.865671,337 James St N (btwn Barton & Murray),L8L 1H3,,OW2075,restaurants
4c37adbfae2da593fe57ffc5,Workers Arts & Heritage Centre,10027,,,43.266361,-79.867397,51 Stuart St,L8L 1B5,,IZ8368,museums
5fd638c3da954e782995281d,Ya'd Never Know,13065,,,43.265685,-79.949138,72 King St E Dundas ON,L9H 1C2,,YZ8327,restaurants
56c9d78bcd10ae6f41a7abfb,Ye Olde Squire,13065,,,43.258918,-79.900776,875 Main St W,L8S 4P9,,DD5351,restaurants
6105efdcbb66485f792db2d5,Yimee's,13065,,,43.242471,-79.858769,402 Concession St (East 16th),L9A 1B7,,OY9707,restaurants
5a1ca65328122f744774159c,Your Neighbourhood Bar and Grill,13065,,,43.238206,-79.842244,794 Concession St (East 33rd and Concession Street),L8V 1C9,,ZJ3037,restaurants
4bd5b4cbcfa7b713d43726da,Your Place Restaurant,13065,,,43.25902,-79.886419,405 Main St W,L8P 1K5,,TE7162,restaurants
5c0dcf2fbf7dde002cd3816a,Yukiguni Izakaya,13065,,,43.257558,-79.934209,1686 Main St W,L8S 0A2,,UR8066,restaurants
598cf2b4dd84420428e79a62,Yummy Greek,13065,,,43.257422,-79.925144,1481 Main St W,L8S 1E1,,MV6465,restaurants
4c13e6ce82a3c9b64357fcf8,Zarky's Fine Food on Dundurn,13065,,,43.253916,-79.891673,264 Dundurn St S,L8P 4K9,,VI5890,restaurants
5a61374d23a2e61ce49b0922,Zyla's Music and Menu,13065,,,43.264002,-79.86607,299 James St N,L8R 2L4,,EF4602,restaurants
